Flow,Packet,Class,Arrival,Deadline,Execution_Time,Gate_Open,Gate_Close,Response_Time,Status,Scheduled,Deadline_Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F1,P1_1,4,0,400000,1581,73174,74755,74755,Scheduled - Deadline Met,Yes,Yes,623.0778722763062,10.384631204605103,Solution Limit Exceeded,18066183.0,Gurobi Status: 10
F1,P1_2,4,400000,800000,1581,532033,533614,133614,Scheduled - Deadline Met,Yes,Yes,623.0778722763062,10.384631204605103,Solution Limit Exceeded,18066183.0,Gurobi Status: 10
F1,P1_3,4,800000,1200000,1581,907166,908747,108747,Scheduled - Deadline Met,Yes,Yes,623.0778722763062,10.384631204605103,Solution Limit Exceeded,18066183.0,Gurobi Status: 10
F10,P10_1,6,0,100000,3420,74851,78271,78271,Scheduled - Deadline Met,Yes,Yes,623.0778722763062,10.384631204605103,Solution Limit Exceeded,18066183.0,Gurobi Status: 10
F10,P10_2,6,100000,200000,3420,211466,214886,114886,Scheduled - Deadline Missed,Yes,No,623.0778722763062,10.384631204605103,Solution Limit Exceeded,18066183.0,Gurobi Status: 10
F10,P10_3,6,200000,300000,3420,245813,249233,49233,Scheduled - Deadline Met,Yes,Yes,623.0778722763062,10.384631204605103,Solution Limit Exceeded,18066183.0,Gurobi Status: 10
F10,P10_4,6,300000,400000,3420,317111,320531,20531,Scheduled - Deadline Met,Yes,Yes,623.0778722763062,10.384631204605103,Solution Limit Exceeded,18066183.0,Gurobi Status: 10
F10,P10_5,6,400000,500000,3420,451576,454996,54996,Scheduled - Deadline Met,Yes,Yes,623.0778722763062,10.384631204605103,Solution Limit Exceeded,18066183.0,Gurobi Status: 10
F10,P10_6,6,500000,600000,3420,611679,615099,115099,Scheduled - Deadline Missed,Yes,No,623.0778722763062,10.384631204605103,Solution Limit Exceeded,18066183.0,Gurobi Status: 10
F10,P10_7,6,600000,700000,3420,640650,644070,44070,Scheduled - Deadline Met,Yes,Yes,623.0778722763062,10.384631204605103,Solution Limit Exceeded,18066183.0,Gurobi Status: 10
F10,P10_8,6,700000,800000,3420,717111,720531,20531,Scheduled - Deadline Met,Yes,Yes,623.0778722763062,10.384631204605103,Solution Limit Exceeded,18066183.0,Gurobi Status: 10
F10,P10_9,6,800000,900000,3420,840661,844081,44081,Scheduled - Deadline Met,Yes,Yes,623.0778722763062,10.384631204605103,Solution Limit Exceeded,18066183.0,Gurobi Status: 10
F10,P10_10,6,900000,1000000,3420,1012159,1015579,115579,Scheduled - Deadline Missed,Yes,No,623.0778722763062,10.384631204605103,Solution Limit Exceeded,18066183.0,Gurobi Status: 10
F10,P10_11,6,1000000,1100000,3420,1040149,1043569,43569,Scheduled - Deadline Met,Yes,Yes,623.0778722763062,10.384631204605103,Solution Limit Exceeded,18066183.0,Gurobi Status: 10
F10,P10_12,6,1100000,1200000,3420,1118469,1121889,21889,Scheduled - Deadline Met,Yes,Yes,623.0778722763062,10.384631204605103,Solution Limit Exceeded,18066183.0,Gurobi Status: 10
F11,P11_1,2,0,400000,2127,155116,157243,157243,Scheduled - Deadline Met,Yes,Yes,623.0778722763062,10.384631204605103,Solution Limit Exceeded,18066183.0,Gurobi Status: 10
