Flow,Packet,Class,Arrival,Deadline,Execution_Time,Gate_Open,Gate_Close,Response_Time,Status,Scheduled,Deadline_Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F1,P1_1,2,0,200000,2442,17718,20160,20160,Scheduled - Deadline Met,Yes,Yes,32.943448066711426,0.5490574677785237,Solution Limit Exceeded,21855431.0,Gurobi Status: 10
F1,P1_2,2,200000,400000,2442,246285,248727,48727,Scheduled - Deadline Met,Yes,Yes,32.943448066711426,0.5490574677785237,Solution Limit Exceeded,21855431.0,Gurobi Status: 10
F1,P1_3,2,400000,600000,2442,417718,420160,20160,Scheduled - Deadline Met,Yes,Yes,32.943448066711426,0.5490574677785237,Solution Limit Exceeded,21855431.0,Gurobi Status: 10
F1,P1_4,2,600000,800000,2442,645901,648343,48343,Scheduled - Deadline Met,Yes,Yes,32.943448066711426,0.5490574677785237,Solution Limit Exceeded,21855431.0,Gurobi Status: 10
F1,P1_5,2,800000,1000000,2442,817718,820160,20160,Scheduled - Deadline Met,Yes,Yes,32.943448066711426,0.5490574677785237,Solution Limit Exceeded,21855431.0,Gurobi Status: 10
F1,P1_6,2,1000000,1200000,2442,1045709,1048151,48151,Scheduled - Deadline Met,Yes,Yes,32.943448066711426,0.5490574677785237,Solution Limit Exceeded,21855431.0,Gurobi Status: 10
F10,P10_1,1,0,200000,1837,53391,55228,55228,Scheduled - Deadline Met,Yes,Yes,32.943448066711426,0.5490574677785237,Solution Limit Exceeded,21855431.0,Gurobi Status: 10
F10,P10_2,1,200000,400000,1837,272069,273906,73906,Scheduled - Deadline Met,Yes,Yes,32.943448066711426,0.5490574677785237,Solution Limit Exceeded,21855431.0,Gurobi Status: 10
F10,P10_3,1,400000,600000,1837,453391,455228,55228,Scheduled - Deadline Met,Yes,Yes,32.943448066711426,0.5490574677785237,Solution Limit Exceeded,21855431.0,Gurobi Status: 10
F10,P10_4,1,600000,800000,1837,671685,673522,73522,Scheduled - Deadline Met,Yes,Yes,32.943448066711426,0.5490574677785237,Solution Limit Exceeded,21855431.0,Gurobi Status: 10
F10,P10_5,1,800000,1000000,1837,853391,855228,55228,Scheduled - Deadline Met,Yes,Yes,32.943448066711426,0.5490574677785237,Solution Limit Exceeded,21855431.0,Gurobi Status: 10
F10,P10_6,1,1000000,1200000,1837,1071493,1073330,73330,Scheduled - Deadline Met,Yes,Yes,32.943448066711426,0.5490574677785237,Solution Limit Exceeded,21855431.0,Gurobi Status: 10
F11,P11_1,3,0,400000,721,139340,140061,140061,Scheduled - Deadline Met,Yes,Yes,32.943448066711426,0.5490574677785237,Solution Limit Exceeded,21855431.0,Gurobi Status: 10
F11,P11_2,3,400000,800000,721,539340,540061,140061,Scheduled - Deadline Met,Yes,Yes,32.943448066711426,0.5490574677785237,Solution Limit Exceeded,21855431.0,Gurobi Status: 10
F11,P11_3,3,800000,1200000,721,939340,940061,140061,Scheduled - Deadline Met,Yes,Yes,32.943448066711426,0.5490574677785237,Solution Limit Exceeded,21855431.0,Gurobi Status: 10
F12,P12_1,4,0,400000,1096,187784,188880,188880,Scheduled - Deadline Met,Yes,Yes,32.943448066711426,0.5490574677785237,Solution Limit Exceeded,21855431.0,Gurobi Status: 10
F12,P12_2,4,400000,800000,1096,587784,588880,188880,Scheduled - Deadline Met,Yes,Yes,32.943448066711426,0.5490574677785237,Solution Limit Exceeded,21855431.0,Gurobi Status: 10
F12,P12_3,4,800000,1200000,1096,987784,988880,188880,Scheduled - Deadline Met,Yes,Yes,32.943448066711426,0.5490574677785237,Solution Limit Exceeded,21855431.0,Gurobi Status: 10
F13,P13_1,3,0,200000,4961,38469,43430,43430,Scheduled - Deadline Met,Yes,Yes,32.943448066711426,0.5490574677785237,Solution Limit Exceeded,21855431.0,Gurobi Status: 10
F13,P13_2,3,200000,400000,4961,257147,262108,62108,Scheduled - Deadline Met,Yes,Yes,32.943448066711426,0.5490574677785237,Solution Limit Exceeded,21855431.0,Gurobi Status: 10
F13,P13_3,3,400000,600000,4961,438469,443430,43430,Scheduled - Deadline Met,Yes,Yes,32.943448066711426,0.5490574677785237,Solution Limit Exceeded,21855431.0,Gurobi Status: 10
F13,P13_4,3,600000,800000,4961,656763,661724,61724,Scheduled - Deadline Met,Yes,Yes,32.943448066711426,0.5490574677785237,Solution Limit Exceeded,21855431.0,Gurobi Status: 10
F13,P13_5,3,800000,1000000,4961,838469,843430,43430,Scheduled - Deadline Met,Yes,Yes,32.943448066711426,0.5490574677785237,Solution Limit Exceeded,21855431.0,Gurobi Status: 10
F13,P13_6,3,1000000,1200000,4961,1056571,1061532,61532,Scheduled - Deadline Met,Yes,Yes,32.943448066711426,0.5490574677785237,Solution Limit Exceeded,21855431.0,Gurobi Status: 10
