Flow,Packet,Class,Arrival,Deadline,Execution Time,Gate Open,Gate Close,Response Time,Status,Scheduled,Deadline Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F1,P1_1,4,0,400000,7495,159851,167346,167346,Scheduled - Deadline Met,Yes,Yes,23.95196509361267,0.3991994182268778,2,84.0,Proven Optimal (Gap = 0%)
F1,P1_2,4,400000,800000,7495,605388,612883,212883,Scheduled - Deadline Met,Yes,Yes,23.95196509361267,0.3991994182268778,2,84.0,Proven Optimal (Gap = 0%)
F1,P1_3,8,800000,1200000,7495,969322,976817,176817,Scheduled - Deadline Met,Yes,Yes,23.95196509361267,0.3991994182268778,2,84.0,Proven Optimal (Gap = 0%)
F10,P10_1,7,0,200000,6171,77767,83938,83938,Scheduled - Deadline Met,Yes,Yes,23.95196509361267,0.3991994182268778,2,84.0,Proven Optimal (Gap = 0%)
F10,P10_2,7,200000,400000,6171,260688,266859,66859,Scheduled - Deadline Met,Yes,Yes,23.95196509361267,0.3991994182268778,2,84.0,Proven Optimal (Gap = 0%)
F10,P10_3,8,400000,600000,6171,508945,515116,115116,Scheduled - Deadline Met,Yes,Yes,23.95196509361267,0.3991994182268778,2,84.0,Proven Optimal (Gap = 0%)
F10,P10_4,7,600000,800000,6171,717427,723598,123598,Scheduled - Deadline Met,Yes,Yes,23.95196509361267,0.3991994182268778,2,84.0,Proven Optimal (Gap = 0%)
F10,P10_5,7,800000,1000000,6171,824059,830230,30230,Scheduled - Deadline Met,Yes,Yes,23.95196509361267,0.3991994182268778,2,84.0,Proven Optimal (Gap = 0%)
F10,P10_6,8,1000000,1200000,6171,1127744,1133915,133915,Scheduled - Deadline Met,Yes,Yes,23.95196509361267,0.3991994182268778,2,84.0,Proven Optimal (Gap = 0%)
F11,P11_1,4,0,400000,868,193035,193903,193903,Scheduled - Deadline Met,Yes,Yes,23.95196509361267,0.3991994182268778,2,84.0,Proven Optimal (Gap = 0%)
