Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,100000,100000,1958,1,2,0.019580737395397563,0.01958,7.37395397562568e-07,5,24
F2,400000,400000,3112,1,2,0.007780195015066327,0.00778,1.9501506632723514e-07,2,6
F3,200000,200000,1161,1,2,0.0058045815110179255,0.005805,4.1848898207474255e-07,6,12
F4,400000,400000,4729,1,2,0.011822117661417386,0.0118225,3.8233858261349507e-07,5,6
F5,800000,800000,10017,1,2,0.01252115399131093,0.01252125,9.600868907007343e-08,2,3
F6,400000,400000,9454,1,2,0.023634129903310375,0.023635,8.700966896250939e-07,4,6
F7,200000,200000,7006,1,2,0.03503042628310227,0.03503,4.2628310226860977e-07,4,12
F8,200000,200000,4218,1,2,0.021089424625793884,0.02109,5.753742061166689e-07,3,12
F9,100000,100000,3793,1,2,0.03792836668224753,0.03793,1.633317752471053e-06,4,24
F10,200000,200000,3793,1,2,0.018966216710201045,0.018965,1.2167102010456066e-06,2,12
F11,800000,800000,8453,1,2,0.01056608421236116,0.01056625,1.6578763883945413e-07,3,3
F12,800000,800000,1053,1,2,0.0013167192194490918,0.00131625,4.692194490918313e-07,7,3
F13,800000,800000,9502,1,2,0.011877605452742745,0.0118775,1.0545274274631478e-07,4,3
F14,800000,800000,1772,1,2,0.0022149940558785497,0.002215,5.9441214502603534e-09,2,3
F15,200000,200000,3323,1,2,0.016616100388520683,0.016615,1.1003885206813113e-06,2,12
F16,800000,800000,8587,1,2,0.010734098846967632,0.01073375,3.4884696763215484e-07,5,3
F17,400000,400000,4350,1,2,0.010874553313565904,0.010875,4.4668643409476183e-07,7,6
F18,100000,100000,773,1,2,0.007729887509548061,0.00773,1.124904519386391e-07,7,24
F19,800000,800000,4779,1,2,0.0059731793787130005,0.00597375,5.706212869993621e-07,3,3
F20,400000,400000,7389,1,2,0.0184716994393187,0.0184725,8.005606812987176e-07,3,6
F21,100000,100000,9834,1,2,0.09833551897930848,0.09834,4.481020691518567e-06,4,24
F22,400000,400000,10019,1,2,0.02504786806867204,0.0250475,3.6806867204086657e-07,2,6
F23,400000,400000,736,1,2,0.001839400704617411,0.00184,5.992953825890469e-07,1,6
F24,800000,800000,4647,1,2,0.005808759492974935,0.00580875,9.492974935645937e-09,5,3
F25,100000,100000,1560,1,2,0.015598976887544413,0.0156,1.0231124555858118e-06,5,24
F26,100000,100000,1729,1,2,0.01728955475701549,0.01729,4.4524298450920874e-07,5,24
F27,200000,200000,7269,1,2,0.03634362401902669,0.036345,1.3759809733143724e-06,3,12
F28,400000,400000,6029,1,2,0.01507325494760492,0.0150725,7.549476049185239e-07,4,6
F29,800000,800000,9878,1,2,0.012347936442946128,0.0123475,4.364429461271857e-07,3,3
F30,100000,100000,8768,1,2,0.08768442101630775,0.08768,4.421016307751269e-06,2,24
F31,800000,800000,5010,1,2,0.00626296914546437,0.0062625,4.691454643700535e-07,4,3
F32,400000,400000,5575,1,2,0.013938116198564665,0.0139375,6.161985646648688e-07,3,6
F33,200000,200000,6307,1,2,0.031534459138380544,0.031535,5.408616194566007e-07,3,12
F34,800000,800000,1809,1,2,0.002260904240399847,0.00226125,3.4575960015286247e-07,7,3
F35,800000,800000,600,1,2,0.0005685451869247293,0.00075,0.0001814548130752707,3,3
F36,100000,100000,1890,1,2,0.0188989594459347,0.0189,1.0405540653013468e-06,4,24
F37,800000,800000,5241,1,2,0.006551690124359633,0.00655125,4.401243596328236e-07,6,3
F38,400000,400000,622,1,2,0.001555090896608824,0.001555,9.089660882397738e-08,2,6
F39,100000,100000,3578,1,2,0.03578190852530305,0.03578,1.9085253030529103e-06,2,24
F40,400000,400000,6834,1,2,0.017084047777284117,0.017085,9.522227158824392e-07,7,6
F41,400000,400000,10493,1,2,0.026232475801725302,0.0262325,2.4198274696518585e-08,5,6
F42,800000,800000,3769,1,2,0.004711270935422007,0.00471125,2.093542200709564e-08,4,3
F43,800000,800000,8141,1,2,0.010176634028381884,0.01017625,3.8402838188449084e-07,4,3
F44,200000,200000,2754,1,2,0.01377053730161297,0.01377,5.373016129708169e-07,7,12
F45,200000,200000,7395,1,2,0.03697275702312712,0.036975,2.2429768728807198e-06,4,12
F46,800000,800000,2643,1,2,0.0033033415793110414,0.00330375,4.0842068895841424e-07,3,3
F47,800000,800000,8842,1,2,0.011052374981212707,0.0110525,1.2501878729302696e-07,2,3
F48,800000,800000,3019,1,2,0.0037743302007404635,0.00377375,5.802007404633394e-07,5,3
