Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,800000,800000,8528,1,2,0.010659476436320925,0.01066,5.235636790744402e-07,1,3
F2,800000,800000,600,1,2,0.0004845915117270838,0.00075,0.0002654084882729162,1,3
F3,800000,800000,3041,1,2,0.003801619252245425,0.00380125,3.692522454251321e-07,6,3
F4,400000,400000,3969,1,2,0.009922140114666855,0.0099225,3.598853331454599e-07,3,6
F5,800000,800000,725,1,2,0.0009058631430891584,0.00090625,3.868569108416613e-07,5,3
F6,800000,800000,7037,1,2,0.008795789608836868,0.00879625,4.6039116313213724e-07,2,3
F7,200000,200000,6779,1,2,0.033893290688988165,0.033895,1.709311011836856e-06,4,12
F8,200000,200000,944,1,2,0.004720484593561336,0.00472,4.845935613357472e-07,3,12
F9,800000,800000,933,1,2,0.0011666021149840944,0.00116625,3.521149840944159e-07,7,3
F10,400000,400000,922,1,2,0.0023054126289969723,0.002305,4.126289969721107e-07,5,6
F11,400000,400000,3512,1,2,0.008780251131684458,0.00878,2.511316844582001e-07,5,6
F12,200000,200000,3057,1,2,0.015285090632028653,0.015285,9.063202865283726e-08,6,12
F13,800000,800000,1115,1,2,0.0013938039744939568,0.00139375,5.3974493956741865e-08,1,3
F14,100000,100000,4902,1,2,0.04902045483519735,0.04902,4.5483519734573763e-07,5,24
F15,100000,100000,3210,1,2,0.032100135034553334,0.0321,1.3503455333768732e-07,5,24
F16,800000,800000,2433,1,2,0.003040903142146334,0.00304125,3.4685785366616803e-07,7,3
F17,100000,100000,6985,1,2,0.06984533993499098,0.06985,4.660065009015613e-06,5,24
F18,800000,800000,1651,1,2,0.002063842576811581,0.00206375,9.25768115808516e-08,2,3
F19,400000,400000,6969,1,2,0.017421393605187463,0.0174225,1.1063948125375478e-06,4,6
F20,800000,800000,1698,1,2,0.0021223174118663035,0.0021225,1.8258813369630492e-07,6,3
F21,800000,800000,600,1,2,3.7867966336646575e-05,0.00075,0.0007121320336633534,6,3
F22,400000,400000,1218,1,2,0.003045255617869058,0.003045,2.5561786905822087e-07,4,6
F23,400000,400000,9807,1,2,0.024516974726589202,0.0245175,5.252734107986934e-07,5,6
F24,400000,400000,7235,1,2,0.018087882955990287,0.0180875,3.829559902870927e-07,3,6
F25,200000,200000,8358,1,2,0.041790325957040186,0.04179,3.2595704018562044e-07,2,12
F26,800000,800000,9312,1,2,0.0116397349713247,0.01164,2.650286752992753e-07,3,3
F27,400000,400000,3112,1,2,0.007780084999344572,0.00778,8.499934457239372e-08,6,6
F28,800000,800000,2803,1,2,0.0035031455362409814,0.00350375,6.044637590185697e-07,5,3
F29,100000,100000,1099,1,2,0.010990336742835227,0.01099,3.3674283522744375e-07,2,24
F30,400000,400000,11199,1,2,0.02799695117647688,0.0279975,5.48823523120745e-07,4,6
F31,200000,200000,9229,1,2,0.04614387116039409,0.046145,1.1288396059086492e-06,4,12
F32,400000,400000,7147,1,2,0.017866254397737813,0.0178675,1.24560226218845e-06,1,6
F33,100000,100000,762,1,2,0.007619879804635632,0.00762,1.20195364368067e-07,7,24
F34,200000,200000,1741,1,2,0.00870538879080568,0.008705,3.8879080568009206e-07,4,12
F35,200000,200000,7111,1,2,0.03555562094256337,0.035555,6.209425633674215e-07,5,12
F36,400000,400000,7741,1,2,0.01935227572220216,0.0193525,2.242777978403443e-07,6,6
F37,200000,200000,7006,1,2,0.03503161536880145,0.03503,1.6153688014511336e-06,3,12
F38,800000,800000,4018,1,2,0.005022670558907427,0.0050225,1.7055890742714158e-07,2,3
F39,200000,200000,6064,1,2,0.030319045371060116,0.03032,9.546289398837393e-07,2,12
F40,800000,800000,1319,1,2,0.0016483612737168418,0.00164875,3.8872628315821806e-07,3,3
F41,400000,400000,11617,1,2,0.029043536217060156,0.0290425,1.0362170601574405e-06,6,6
F42,200000,200000,10414,1,2,0.05207052473536569,0.05207,5.247353656936959e-07,2,12
F43,400000,400000,11459,1,2,0.02864874750642815,0.0286475,1.2475064281522452e-06,3,6
F44,100000,100000,1378,1,2,0.013779810792747316,0.01378,1.8920725268489758e-07,5,24
F45,100000,100000,712,1,2,0.007119998869843103,0.00712,1.1301568968863362e-09,1,24
F46,100000,100000,6435,1,2,0.06434652011920894,0.06435,3.479880791065759e-06,5,24
F47,800000,800000,2164,1,2,0.0027047543548576816,0.002705,2.456451423183195e-07,4,3
F48,200000,200000,4826,1,2,0.024131208270201168,0.02413,1.2082702011695368e-06,2,12
