Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,200000,200000,4738,1,2,0.02368969419746647,0.02369,3.05802533528271e-07,5,12
F2,800000,800000,706,1,2,0.000882198365513509,0.0008825,3.0163448649098493e-07,7,3
F3,400000,400000,9351,1,2,0.023376314426667766,0.0233775,1.185573332233153e-06,4,6
F4,800000,800000,2233,1,2,0.0027916804896197522,0.00279125,4.3048961975234237e-07,5,3
F5,800000,800000,4935,1,2,0.0061684338550946904,0.00616875,3.16144905309311e-07,1,3
F6,200000,200000,6850,1,2,0.03425127681320306,0.03425,1.2768132030549495e-06,1,12
F7,400000,400000,2878,1,2,0.0071945189416234845,0.007195,4.810583765155196e-07,1,6
F8,800000,800000,7087,1,2,0.00885846625116593,0.00885875,2.8374883406963314e-07,4,3
F9,100000,100000,4396,1,2,0.04396071612598573,0.04396,7.161259857335622e-07,4,24
F10,200000,200000,1144,1,2,0.005720225311973692,0.00572,2.253119736920703e-07,4,12
F11,400000,400000,2302,1,2,0.005755596291334486,0.005755,5.962913344863263e-07,7,6
F12,800000,800000,2693,1,2,0.0033657607996465666,0.00336625,4.892003534332813e-07,7,3
F13,400000,400000,2357,1,2,0.00589260961246818,0.0058925,1.0961246818021186e-07,6,6
F14,400000,400000,5266,1,2,0.013165164526616868,0.013165,1.6452661686858217e-07,5,6
F15,800000,800000,4086,1,2,0.005106977085903797,0.0051075,5.229140962034404e-07,2,3
F16,800000,800000,10170,1,2,0.012713099375652237,0.0127125,5.993756522371801e-07,1,3
F17,400000,400000,1904,1,2,0.004759959810702541,0.00476,4.018929745941424e-08,1,6
F18,200000,200000,2616,1,2,0.013080220885353988,0.01308,2.2088535398846754e-07,4,12
F19,800000,800000,5791,1,2,0.007238433113982534,0.00723875,3.168860174661975e-07,3,3
F20,800000,800000,4518,1,2,0.005647487499519044,0.0056475,1.2500480955912607e-08,5,3
F21,400000,400000,1881,1,2,0.004702829715052426,0.0047025,3.297150524255582e-07,3,6
F22,800000,800000,1675,1,2,0.0020933785553718387,0.00209375,3.714446281614242e-07,2,3
F23,400000,400000,4545,1,2,0.011362803415594369,0.0113625,3.034155943697908e-07,5,6
F24,800000,800000,7325,1,2,0.009156006309531728,0.00915625,2.4369046827156515e-07,6,3
F25,200000,200000,3879,1,2,0.01939438143401584,0.019395,6.185659841596858e-07,3,12
F26,100000,100000,4532,1,2,0.04531958805058478,0.04532,4.1194941521882633e-07,1,24
F27,800000,800000,3241,1,2,0.004050638765199288,0.00405125,6.112348007120474e-07,6,3
F28,100000,100000,2337,1,2,0.02336922446217715,0.02337,7.755378228467558e-07,1,24
F29,800000,800000,1058,1,2,0.0013230286373614453,0.0013225,5.286373614451622e-07,4,3
F30,800000,800000,2495,1,2,0.003118493090077057,0.00311875,2.5690992294311044e-07,4,3
F31,400000,400000,6389,1,2,0.015972151800816514,0.0159725,3.4819918348638623e-07,3,6
F32,200000,200000,9614,1,2,0.048068084821236756,0.04807,1.9151787632454287e-06,5,12
F33,800000,800000,600,1,2,0.0007495458583518522,0.00075,4.541416481478478e-07,2,3
F34,200000,200000,10235,1,2,0.05117661580230631,0.051175,1.615802306315084e-06,6,12
F35,100000,100000,957,1,2,0.009569760871156463,0.00957,2.3912884353737007e-07,7,24
F36,100000,100000,2736,1,2,0.027358765827954268,0.02736,1.2341720457310912e-06,7,24
F37,800000,800000,600,1,2,4.681352473834277e-06,0.00075,0.0007453186475261657,6,3
F38,100000,100000,10320,1,2,0.10320345594824706,0.1032,3.455948247063634e-06,5,24
F39,800000,800000,11681,1,2,0.014600968477029436,0.01460125,2.815229705639688e-07,6,3
F40,200000,200000,8581,1,2,0.042904730731741864,0.042905,2.6926825813511357e-07,6,12
F41,100000,100000,3739,1,2,0.03739235287981518,0.03739,2.3528798151831176e-06,5,24
F42,400000,400000,6929,1,2,0.01732243352007537,0.0173225,6.647992463124086e-08,7,6
F43,400000,400000,7943,1,2,0.01985844555950099,0.0198575,9.455595009894013e-07,6,6
F44,100000,100000,5625,1,2,0.05624967283977869,0.05625,3.2716022130979683e-07,6,24
F45,100000,100000,2504,1,2,0.025040283108364023,0.02504,2.831083640228438e-07,3,24
F46,200000,200000,1295,1,2,0.006475316836908246,0.006475,3.1683690824603483e-07,3,12
F47,400000,400000,6580,1,2,0.016450060355500225,0.01645,6.035550022612246e-08,7,6
F48,800000,800000,5213,1,2,0.006516054945134441,0.00651625,1.9505486555972118e-07,2,3
