Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,800000,800000,600,1,2,0.00017151026172645967,0.00075,0.0005784897382735403,5,3
F2,800000,800000,660,1,2,0.0008253350172550133,0.000825,3.350172550133524e-07,5,3
F3,800000,800000,7323,1,2,0.009153440390725742,0.00915375,3.0960927425820184e-07,6,3
F4,800000,800000,1543,1,2,0.0019291943186923177,0.00192875,4.443186923178133e-07,6,3
F5,200000,200000,8664,1,2,0.043319120408364165,0.04332,8.795916358328437e-07,3,12
F6,800000,800000,600,1,2,0.0003285781027166923,0.00075,0.0004214218972833077,6,3
F7,800000,800000,600,1,2,0.0002062811635688,0.00075,0.0005437188364312,3,3
F8,200000,200000,3132,1,2,0.01566122302220363,0.01566,1.2230222036294092e-06,5,12
F9,400000,400000,6637,1,2,0.016592486023797925,0.0165925,1.3976202074134081e-08,6,6
F10,100000,100000,2345,1,2,0.023449799038379848,0.02345,2.00961620150375e-07,1,24
F11,200000,200000,6607,1,2,0.033033019870155056,0.033035,1.9801298449459437e-06,4,12
F12,200000,200000,877,1,2,0.004385253777177578,0.004385,2.537771775779074e-07,7,12
F13,800000,800000,9364,1,2,0.011705571330888231,0.011705,5.713308882313028e-07,6,3
F14,200000,200000,786,1,2,0.003929476184473257,0.00393,5.238155267430281e-07,1,12
F15,400000,400000,8279,1,2,0.02069645971959244,0.0206975,1.0402804075590466e-06,4,6
F16,100000,100000,6129,1,2,0.06129307491490443,0.06129,3.074914904435677e-06,1,24
F17,800000,800000,4154,1,2,0.005192619752671046,0.0051925,1.197526710459626e-07,6,3
F18,800000,800000,3125,1,2,0.003906505495520629,0.00390625,2.5549552062908987e-07,4,3
F19,200000,200000,4831,1,2,0.024154120870566342,0.024155,8.791294336570055e-07,4,12
F20,100000,100000,3683,1,2,0.03682899442258397,0.03683,1.0055774160300235e-06,1,24
F21,400000,400000,5572,1,2,0.013930425520908507,0.01393,4.255209085073791e-07,1,6
F22,100000,100000,3219,1,2,0.03218954640415511,0.03219,4.53595844891741e-07,5,24
F23,400000,400000,5777,1,2,0.014442734568148874,0.0144425,2.3456814887343191e-07,3,6
F24,100000,100000,1663,1,2,0.016629028982344363,0.01663,9.71017655636286e-07,3,24
F25,100000,100000,1382,1,2,0.013820221173270697,0.01382,2.2117327069630377e-07,4,24
F26,100000,100000,3075,1,2,0.030748390477974563,0.03075,1.609522025436405e-06,3,24
F27,800000,800000,4900,1,2,0.006125337236559614,0.006125,3.372365596134713e-07,3,3
F28,400000,400000,8979,1,2,0.022446821219931412,0.0224475,6.787800685865986e-07,5,6
F29,800000,800000,600,1,2,0.0004883078675132491,0.00075,0.00026169213248675095,7,3
F30,800000,800000,5985,1,2,0.007481245489128485,0.00748125,4.510871514859516e-09,7,3
F31,800000,800000,6999,1,2,0.008748194364788964,0.00874875,5.556352110358542e-07,1,3
F32,100000,100000,9429,1,2,0.09429321516126682,0.09429,3.215161266820199e-06,5,24
F33,100000,100000,5194,1,2,0.051942173782603074,0.05194,2.1737826030737706e-06,3,24
F34,800000,800000,6777,1,2,0.00847093031622484,0.00847125,3.196837751601178e-07,4,3
F35,800000,800000,3555,1,2,0.004444198886864259,0.00444375,4.488868642592292e-07,4,3
F36,800000,800000,957,1,2,0.001196600744547388,0.00119625,3.507445473880256e-07,3,3
F37,800000,800000,7957,1,2,0.009946824658979558,0.00994625,5.746589795581347e-07,7,3
F38,400000,400000,3505,1,2,0.008762887363422428,0.0087625,3.8736342242856603e-07,3,6
F39,800000,800000,3426,1,2,0.004282560307714067,0.0042825,6.030771406741187e-08,2,3
F40,400000,400000,9903,1,2,0.024756465997325935,0.0247575,1.034002674066281e-06,5,6
F41,200000,200000,1256,1,2,0.006280624745488503,0.00628,6.247454885028106e-07,5,12
F42,400000,400000,3031,1,2,0.007578058849350866,0.0075775,5.5884935086601e-07,5,6
F43,800000,800000,3791,1,2,0.004739006772002688,0.00473875,2.567720026880327e-07,1,3
F44,400000,400000,10615,1,2,0.026537453689007937,0.0265375,4.631099206203748e-08,4,6
F45,400000,400000,11747,1,2,0.029368439163707426,0.0293675,9.391637074245007e-07,1,6
F46,100000,100000,2326,1,2,0.023260029804151327,0.02326,2.9804151327472717e-08,3,24
F47,400000,400000,7395,1,2,0.018487966524393287,0.0184875,4.6652439328678796e-07,1,6
F48,800000,800000,600,1,2,0.0006192310916478071,0.00075,0.0001307689083521929,5,3
