Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,800000,800000,6052,1,2,0.0075651530813105605,0.007565,1.5308131056084723e-07,6,3
F2,100000,100000,2961,1,2,0.0296090617945578,0.02961,9.382054422003849e-07,6,24
F3,200000,200000,5155,1,2,0.0257747902204718,0.025775,2.0977952819994927e-07,2,12
F4,800000,800000,600,1,2,0.0007208347496201473,0.00075,2.9165250379852752e-05,5,3
F5,400000,400000,4467,1,2,0.011168050619983938,0.0111675,5.506199839376558e-07,7,6
F6,100000,100000,3239,1,2,0.03239008029903068,0.03239,8.029903067474642e-08,1,24
F7,200000,200000,1706,1,2,0.008530109339776493,0.00853,1.0933977649327242e-07,1,12
F8,200000,200000,7789,1,2,0.0389450148854652,0.038945,1.4885465200731307e-08,4,12
F9,800000,800000,977,1,2,0.0012212320085334127,0.00122125,1.7991466587157987e-08,3,3
F10,800000,800000,3263,1,2,0.004078413934480385,0.00407875,3.3606551961499337e-07,1,3
F11,800000,800000,7923,1,2,0.009903324778180456,0.00990375,4.252218195437141e-07,2,3
F12,800000,800000,1629,1,2,0.0020367698177861104,0.00203625,5.198177861105713e-07,6,3
F13,200000,200000,3261,1,2,0.016304570401274976,0.016305,4.295987250241273e-07,2,12
F14,800000,800000,3962,1,2,0.004952595420000927,0.0049525,9.5420000926702e-08,1,3
F15,400000,400000,11740,1,2,0.029350063805116733,0.02935,6.380511673176326e-08,1,6
F16,800000,800000,3537,1,2,0.00442108737407787,0.00442125,1.626259221298304e-07,2,3
F17,100000,100000,3622,1,2,0.03622055138754854,0.03622,5.513875485363418e-07,4,24
F18,200000,200000,10729,1,2,0.0536455573105179,0.053645,5.573105179013105e-07,6,12
F19,400000,400000,1677,1,2,0.0041925126992210515,0.0041925,1.2699221051473697e-08,3,6
F20,200000,200000,2335,1,2,0.011675057879210748,0.011675,5.7879210748831844e-08,7,12
F21,800000,800000,5121,1,2,0.0064015616728874125,0.00640125,3.116728874126909e-07,5,3
F22,200000,200000,8315,1,2,0.04157625849818597,0.041575,1.2584981859686817e-06,6,12
F23,400000,400000,6045,1,2,0.015113034145597948,0.0151125,5.341455979485793e-07,4,6
F24,100000,100000,3737,1,2,0.037370999365249846,0.03737,9.99365249845785e-07,5,24
F25,400000,400000,3019,1,2,0.007547039401803346,0.0075475,4.605981966544076e-07,5,6
F26,400000,400000,6281,1,2,0.015703109504784096,0.0157025,6.095047840951051e-07,6,6
F27,200000,200000,10661,1,2,0.05330551741675188,0.053305,5.174167518814943e-07,4,12
F28,800000,800000,11201,1,2,0.014001299013021329,0.01400125,4.901302132903629e-08,5,3
F29,200000,200000,6793,1,2,0.03396512556135073,0.033965,1.2556135072644414e-07,5,12
F30,400000,400000,961,1,2,0.0024030001248378507,0.0024025,5.001248378506268e-07,7,6
F31,800000,800000,9002,1,2,0.011251908972401803,0.0112525,5.910275981974716e-07,2,3
F32,100000,100000,1935,1,2,0.019350839305113055,0.01935,8.393051130553553e-07,1,24
F33,800000,800000,7651,1,2,0.009564243612509515,0.00956375,4.936125095160449e-07,4,3
F34,100000,100000,2735,1,2,0.02734908169519326,0.02735,9.183048067379351e-07,5,24
F35,800000,800000,3717,1,2,0.004646411594815436,0.00464625,1.6159481543587956e-07,4,3
F36,200000,200000,7449,1,2,0.0372460121336943,0.037245,1.01213369430031e-06,6,12
F37,800000,800000,10491,1,2,0.013113880976707376,0.01311375,1.3097670737566292e-07,1,3
F38,400000,400000,6868,1,2,0.017169935344959864,0.01717,6.465504013772327e-08,4,6
F39,800000,800000,3386,1,2,0.004232967734963067,0.0042325,4.677349630666239e-07,7,3
F40,100000,100000,2024,1,2,0.02023878991071859,0.02024,1.2100892814101427e-06,5,24
F41,800000,800000,2161,1,2,0.0027015562986734964,0.00270125,3.062986734963559e-07,4,3
F42,200000,200000,1398,1,2,0.006989377943835723,0.00699,6.220561642768241e-07,6,12
F43,800000,800000,1177,1,2,0.0014710208925138024,0.00147125,2.2910748619748775e-07,3,3
F44,100000,100000,7530,1,2,0.07530066969521562,0.0753,6.696952156159952e-07,5,24
F45,400000,400000,930,1,2,0.002324648674871907,0.002325,3.513251280928484e-07,5,6
F46,800000,800000,2821,1,2,0.003526445853659445,0.00352625,1.9585365944492505e-07,2,3
F47,400000,400000,8359,1,2,0.02089816769546277,0.0208975,6.676954627700404e-07,6,6
F48,200000,200000,5446,1,2,0.02723039493426672,0.02723,3.9493426672032594e-07,4,12
