Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,400000,400000,5778,1,1,0.0144449262427613,0.014445,,4
F2,400000,400000,928,1,1,0.0023192777734161,0.00232,,3
F3,400000,400000,600,1,1,0.0010401419980725,0.0015,,2
F4,100000,100000,2360,1,1,0.0235996406310698,0.0236,,4
F5,200000,200000,2388,1,1,0.0119399543143398,0.01194,,2
F6,400000,400000,6562,1,1,0.0164052238363527,0.016405,,7
F7,400000,400000,11331,1,1,0.0283280002788673,0.0283275,,7
F8,200000,200000,1046,1,1,0.0052301798227639,0.00523,,7
F9,400000,400000,5019,1,1,0.0125473200125514,0.0125475,,3
F10,400000,400000,1398,1,1,0.0034943005764884,0.003495,,6
F11,400000,400000,5851,1,1,0.0146286550017395,0.0146275,,6
F12,400000,400000,4951,1,1,0.012377237619954,0.0123775,,1
F13,50000,50000,2930,1,1,0.0586017333171834,0.0586,,6
F14,400000,400000,5205,1,1,0.0130121331482679,0.0130125,,5
F15,200000,200000,4775,1,1,0.0238756810070676,0.023875,,6
F16,400000,400000,5760,1,1,0.0143987708717361,0.0144,,7
F17,400000,400000,7442,1,1,0.0186050633790426,0.018605,,5
F18,200000,200000,3682,1,1,0.0184110712203268,0.01841,,1
F19,400000,400000,7151,1,1,0.0178784039721641,0.0178775,,2
F20,400000,400000,6146,1,1,0.0153646582490545,0.015365,,1
F21,400000,400000,8941,1,1,0.0223524048774342,0.0223525,,7
F22,200000,200000,1808,1,1,0.0090388935238541,0.00904,,7
F23,200000,200000,9576,1,1,0.047878526127643,0.04788,,6
F24,400000,400000,930,1,1,0.0023239856909192,0.002325,,5
F25,400000,400000,1145,1,1,0.0028624495262212,0.0028625,,3
F26,100000,100000,2709,1,1,0.0270910978526359,0.02709,,5
F27,400000,400000,7329,1,1,0.0183215764702109,0.0183225,,6
F28,50000,50000,1943,1,1,0.0388601012956197,0.03886,,7
F29,400000,400000,1128,1,1,0.0028211986068071,0.00282,,2
F30,400000,400000,3545,1,1,0.0088635643382085,0.0088625,,5
F31,400000,400000,5885,1,1,0.0147120310797508,0.0147125,,2
F32,400000,400000,2246,1,1,0.0056153411623787,0.005615,,3
F33,400000,400000,8711,1,1,0.021777524265654,0.0217775,,3
F34,200000,200000,6985,1,1,0.0349248342636095,0.034925,,5
F35,400000,400000,6813,1,1,0.0170317379274578,0.0170325,,4
F36,400000,400000,600,1,1,0.0010142057112703,0.0015,,1
F37,400000,400000,1824,1,1,0.0045608182545895,0.00456,,4
F38,200000,200000,10312,1,1,0.0515615657444551,0.05156,,7
F39,400000,400000,1455,1,1,0.0036364135081857,0.0036375,,1
F40,400000,400000,4562,1,1,0.0114045185657399,0.011405,,6
F41,400000,400000,5947,1,1,0.0148685066150428,0.0148675,,3
F42,400000,400000,10583,1,1,0.0264579054337111,0.0264575,,1
F43,400000,400000,600,1,1,0.0003335448659704,0.0015,,6
F44,200000,200000,2092,1,1,0.0104609313778095,0.01046,,4
F45,200000,200000,6575,1,1,0.0328739104287692,0.032875,,6
F46,400000,400000,2095,1,1,0.0052385826370798,0.0052375,,1
F47,200000,200000,6181,1,1,0.0309037792677936,0.030905,,4
F48,200000,200000,3195,1,1,0.0159746673077624,0.015975,,5
