Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,400000,400000,1676,1,2,0.00419007197115695,0.00419,,2
F2,50000,50000,3011,1,2,0.06021551141891446,0.06022,,7
F3,400000,400000,6809,1,2,0.017022963326254192,0.0170225,,7
F4,100000,100000,1931,1,2,0.019310675513108944,0.01931,,2
F5,200000,200000,5889,1,2,0.029444750645173823,0.029445,,5
F6,200000,200000,6975,1,2,0.034873065323289154,0.034875,,6
F7,400000,400000,600,1,2,0.00018126951601926677,0.0015,,3
F8,400000,400000,5621,1,2,0.014053186700575648,0.0140525,,4
F9,200000,200000,8522,1,2,0.042610911214678304,0.04261,,2
F10,400000,400000,10236,1,2,0.02559003385269254,0.02559,,8
F11,200000,200000,1861,1,2,0.009305785974443537,0.009305,,6
F12,400000,400000,600,1,2,0.0012355914660255873,0.0015,,5
F13,200000,200000,6161,1,2,0.030806265510820885,0.030805,,2
F14,200000,200000,3314,1,2,0.016569867683175477,0.01657,,3
F15,200000,200000,3697,1,2,0.01848439537828639,0.018485,,8
F16,50000,50000,1621,1,2,0.03242110867508907,0.03242,,4
F17,400000,400000,9778,1,2,0.024444241803769917,0.024445,,4
F18,50000,50000,4476,1,2,0.08951905437285934,0.08952,,4
F19,400000,400000,4683,1,2,0.01170827835587207,0.0117075,,8
F20,400000,400000,619,1,2,0.0015475835175425834,0.0015475,,4
F21,200000,200000,10457,1,2,0.05228497612606353,0.052285,,7
F22,400000,400000,600,1,2,0.0013318557751563764,0.0015,,7
F23,400000,400000,10077,1,2,0.02519147670503108,0.0251925,,3
F24,400000,400000,600,1,2,0.0011944186718668703,0.0015,,4
F25,200000,200000,3319,1,2,0.016595108273463,0.016595,,6
F26,400000,400000,600,1,2,0.00014097129338563885,0.0015,,3
F27,400000,400000,7658,1,2,0.019144842017962405,0.019145,,5
F28,400000,400000,600,1,2,0.0007959689498262534,0.0015,,5
F29,400000,400000,600,1,2,0.0007838068719198121,0.0015,,7
F30,400000,400000,1630,1,2,0.004076117621401032,0.004075,,2
F31,200000,200000,7322,1,2,0.03661053425497918,0.03661,,3
F32,200000,200000,7337,1,2,0.036684175369888494,0.036685,,5
F33,200000,200000,2711,1,2,0.01355442784405747,0.013555,,2
F34,100000,100000,10223,1,2,0.10223135740788009,0.10223,,4
F35,400000,400000,1073,1,2,0.0026813456293927063,0.0026825,,1
F36,400000,400000,4715,1,2,0.011788274261372855,0.0117875,,1
F37,400000,400000,2345,1,2,0.00586179085055466,0.0058625,,4
F38,100000,100000,6001,1,2,0.060009577161494077,0.06001,,4
F39,200000,200000,9011,1,2,0.04505347183318542,0.045055,,6
F40,400000,400000,2515,1,2,0.006287051421449974,0.0062875,,3
F41,200000,200000,6225,1,2,0.031127372976214207,0.031125,,7
F42,400000,400000,2962,1,2,0.007403830700767722,0.007405,,7
F43,200000,200000,9511,1,2,0.04755355552074775,0.047555,,4
F44,400000,400000,7793,1,2,0.019482183834719696,0.0194825,,7
F45,400000,400000,8094,1,2,0.020235896230540604,0.020235,,6
F46,200000,200000,10214,1,2,0.05106874041940945,0.05107,,3
F47,200000,200000,10081,1,2,0.050407205741857794,0.050405,,7
F48,400000,400000,4885,1,2,0.012213473166613139,0.0122125,,5
