Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,200000,200000,3588,1,2,0.01794118701441927,0.01794,,2
F2,200000,200000,9013,1,2,0.04506396817907232,0.045065,,6
F3,400000,400000,2816,1,2,0.007039641888822223,0.00704,,4
F4,400000,400000,2448,1,2,0.0061211950020376715,0.00612,,3
F5,400000,400000,11713,1,2,0.029283551315861023,0.0292825,,6
F6,100000,100000,3029,1,2,0.030287703661496634,0.03029,,2
F7,200000,200000,11231,1,2,0.056156523142318504,0.056155,,1
F8,200000,200000,6032,1,2,0.030158703457153213,0.03016,,4
F9,50000,50000,5997,1,2,0.11993621830115403,0.11994,,2
F10,100000,100000,8794,1,2,0.08794015667359598,0.08794,,1
F11,100000,100000,3305,1,2,0.03304758316296494,0.03305,,1
F12,200000,200000,1945,1,2,0.00972591850836485,0.009725,,1
F13,200000,200000,11795,1,2,0.05897493299115683,0.058975,,6
F14,400000,400000,899,1,2,0.0022479975705263777,0.0022475,,4
F15,400000,400000,9146,1,2,0.022865934580876636,0.022865,,7
F16,50000,50000,2360,1,2,0.04720018277481627,0.0472,,2
