Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,200000,200000,4501,1,2,0.022505580933442626,0.022505,,7
F2,400000,400000,600,1,2,0.0006307450971353434,0.0015,,3
F3,400000,400000,600,1,2,0.00017890561613209677,0.0015,,2
F4,400000,400000,3963,1,2,0.009906687506389678,0.0099075,,4
F5,400000,400000,2655,1,2,0.006637593018773924,0.0066375,,4
F6,400000,400000,6689,1,2,0.01672231037572519,0.0167225,,7
F7,400000,400000,8732,1,2,0.021829069359954045,0.02183,,7
F8,400000,400000,2751,1,2,0.006878709407010797,0.0068775,,8
F9,400000,400000,8919,1,2,0.02229766504813596,0.0222975,,8
F10,200000,200000,844,1,2,0.004219538713446269,0.00422,,7
F11,200000,200000,2521,1,2,0.012606062822082709,0.012605,,2
F12,100000,100000,2432,1,2,0.024321203876595254,0.02432,,8
F13,400000,400000,866,1,2,0.002165997892338123,0.002165,,2
F14,400000,400000,7005,1,2,0.017512241764609915,0.0175125,,8
F15,400000,400000,600,1,2,0.0003451920206410941,0.0015,,5
F16,400000,400000,3335,1,2,0.008336980035334896,0.0083375,,8
F17,400000,400000,1943,1,2,0.004857028944383945,0.0048575,,1
F18,100000,100000,1068,1,2,0.010681192589260924,0.01068,,3
F19,400000,400000,4446,1,2,0.011114271417883015,0.011115,,5
F20,400000,400000,1982,1,2,0.004954203467680385,0.004955,,2
F21,400000,400000,1419,1,2,0.003548018850338619,0.0035475,,6
F22,200000,200000,2457,1,2,0.012285769951753317,0.012285,,4
F23,400000,400000,4872,1,2,0.01217914079778204,0.01218,,7
F24,400000,400000,3745,1,2,0.009362161915445394,0.0093625,,7
F25,400000,400000,982,1,2,0.002454246938579485,0.002455,,8
F26,400000,400000,3180,1,2,0.007950265318011962,0.00795,,2
F27,400000,400000,2538,1,2,0.0063450145181102036,0.006345,,7
F28,400000,400000,4235,1,2,0.010588219850457159,0.0105875,,2
F29,400000,400000,9777,1,2,0.02444132046756306,0.0244425,,8
F30,400000,400000,9563,1,2,0.023908138481411656,0.0239075,,8
F31,400000,400000,5829,1,2,0.014572535706690176,0.0145725,,8
F32,400000,400000,4766,1,2,0.011915738196878675,0.011915,,8
F33,400000,400000,3286,1,2,0.008213883975797101,0.008215,,3
F34,400000,400000,951,1,2,0.002377469638779356,0.0023775,,5
F35,400000,400000,697,1,2,0.0017427003456517154,0.0017425,,1
F36,200000,200000,1224,1,2,0.0061193736014646255,0.00612,,6
F37,400000,400000,3713,1,2,0.009281399848548033,0.0092825,,6
F38,200000,200000,3245,1,2,0.016224446030150358,0.016225,,5
F39,400000,400000,2447,1,2,0.006117937176130961,0.0061175,,5
F40,400000,400000,3131,1,2,0.007826992610730991,0.0078275,,1
F41,400000,400000,3699,1,2,0.0092477949275699,0.0092475,,5
F42,400000,400000,626,1,2,0.0015655565037585792,0.001565,,1
F43,400000,400000,600,1,2,0.001471758626528985,0.0015,,8
F44,400000,400000,726,1,2,0.0018138336014228429,0.001815,,3
F45,400000,400000,6933,1,2,0.017332633786512137,0.0173325,,2
F46,200000,200000,726,1,2,0.003630598049997224,0.00363,,4
F47,400000,400000,2864,1,2,0.007160428485520388,0.00716,,3
F48,200000,200000,3687,1,2,0.018435307183697482,0.018435,,5
