Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,400000,400000,5924,2,1,0.0148098106799052,0.01481,,2
F2,400000,400000,11753,2,1,0.0293835201489419,0.0293825,,6
F3,400000,400000,10642,2,1,0.0266046282825153,0.026605,,5
F4,400000,400000,1201,2,1,0.0030013249662743,0.0030025,,3
F5,200000,200000,643,2,1,0.0032142070433538,0.003215,,1
F6,400000,400000,873,2,1,0.0021835952729714,0.0021825,,6
F7,400000,400000,600,2,1,0.0012064948839404,0.0015,,7
F8,400000,400000,600,2,1,0.0006999893534976,0.0015,,5
F9,50000,50000,1521,2,1,0.0304209141769368,0.03042,,1
F10,400000,400000,8033,2,1,0.0200834049995753,0.0200825,,2
F11,400000,400000,5333,2,1,0.0133322837882269,0.0133325,,7
F12,400000,400000,600,2,1,0.0013098580305848,0.0015,,2
F13,100000,100000,6401,2,1,0.064012498011456,0.06401,,6
F14,400000,400000,2458,2,1,0.0061437705434101,0.006145,,2
F15,200000,200000,2520,2,1,0.0126001732552031,0.0126,,3
F16,200000,200000,1545,2,1,0.007726236391814,0.007725,,6
F17,400000,400000,600,2,1,0.0013532219382054,0.0015,,1
F18,200000,200000,6561,2,1,0.0328065855716569,0.032805,,6
F19,400000,400000,11325,2,1,0.0283118141560827,0.0283125,,1
F20,400000,400000,8489,2,1,0.0212214526136247,0.0212225,,6
F21,400000,400000,7200,2,1,0.0180000325085272,0.018,,3
F22,400000,400000,600,2,1,3.556394649772976e-06,0.0015,,6
F23,400000,400000,1620,2,1,0.0040498587583316,0.00405,,2
F24,400000,400000,8124,2,1,0.0203101229634234,0.02031,,5
F25,400000,400000,1823,2,1,0.0045565103079687,0.0045575,,5
F26,400000,400000,9819,2,1,0.0245464627569148,0.0245475,,2
F27,400000,400000,600,2,1,0.000763753022107,0.0015,,7
F28,400000,400000,600,2,1,0.0005588497856602,0.0015,,4
F29,100000,100000,1969,2,1,0.0196907717041479,0.01969,,1
F30,400000,400000,600,2,1,0.0002661272040584,0.0015,,3
F31,400000,400000,6117,2,1,0.0152915149370915,0.0152925,,5
F32,400000,400000,818,2,1,0.002046234612533,0.002045,,4
F33,200000,200000,1393,2,1,0.0069653637824726,0.006965,,7
F34,400000,400000,8855,2,1,0.0221371423031279,0.0221375,,3
F35,400000,400000,600,2,1,0.0006514783231828,0.0015,,5
F36,400000,400000,1961,2,1,0.004901397867891,0.0049025,,6
F37,400000,400000,8007,2,1,0.0200166407045274,0.0200175,,7
F38,400000,400000,10593,2,1,0.0264821451983911,0.0264825,,7
F39,400000,400000,2135,2,1,0.005337352200299,0.0053375,,4
F40,200000,200000,8263,2,1,0.0413152734130476,0.041315,,6
F41,400000,400000,9054,2,1,0.0226337994995808,0.022635,,1
F42,400000,400000,6891,2,1,0.0172272638657354,0.0172275,,6
F43,200000,200000,3380,2,1,0.0169012285905545,0.0169,,4
F44,400000,400000,2905,2,1,0.0072634371763314,0.0072625,,4
F45,400000,400000,2904,2,1,0.0072595976143224,0.00726,,5
F46,400000,400000,1488,2,1,0.0037191389820353,0.00372,,7
F47,400000,400000,11138,2,1,0.0278448161083519,0.027845,,6
F48,400000,400000,4481,2,1,0.0112013627593757,0.0112025,,1
