Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,400000,400000,4672,1,2,0.011679769184270938,0.01168,,5
F2,400000,400000,600,1,2,0.0007892864422092138,0.0015,,3
F3,400000,400000,6338,1,2,0.015845754195852213,0.015845,,2
F4,200000,200000,10081,1,2,0.050406407070593406,0.050405,,5
F5,50000,50000,1659,1,2,0.03317881872135264,0.03318,,3
F6,200000,200000,2116,1,2,0.01057999828642886,0.01058,,1
F7,400000,400000,6939,1,2,0.017347194646518904,0.0173475,,3
F8,200000,200000,2127,1,2,0.010633981428902706,0.010635,,3
F9,400000,400000,1634,1,2,0.004084852846584774,0.004085,,5
F10,400000,400000,4673,1,2,0.011681621116499064,0.0116825,,2
F11,400000,400000,9124,1,2,0.02281090054473478,0.02281,,2
F12,400000,400000,3399,1,2,0.008497893705939674,0.0084975,,6
F13,400000,400000,9237,1,2,0.023093622695375404,0.0230925,,6
F14,400000,400000,2233,1,2,0.005583389758488488,0.0055825,,7
F15,400000,400000,7987,1,2,0.019967336959373805,0.0199675,,5
F16,400000,400000,4216,1,2,0.010539035195420099,0.01054,,7
F17,400000,400000,1159,1,2,0.0028964884663162938,0.0028975,,1
F18,200000,200000,2639,1,2,0.01319448955760849,0.013195,,3
F19,400000,400000,6726,1,2,0.016816113296136637,0.016815,,5
F20,100000,100000,6043,1,2,0.060430923720570795,0.06043,,2
F21,400000,400000,6290,1,2,0.015724951995951364,0.015725,,4
F22,100000,100000,4585,1,2,0.0458519067098383,0.04585,,2
F23,50000,50000,1522,1,2,0.03043817252742287,0.03044,,5
F24,400000,400000,4399,1,2,0.010996637289581668,0.0109975,,6
F25,100000,100000,4876,1,2,0.048761469003061,0.04876,,3
F26,400000,400000,11271,1,2,0.02817813010499609,0.0281775,,2
F27,400000,400000,3563,1,2,0.008906525251331843,0.0089075,,4
F28,400000,400000,630,1,2,0.0015744734413419836,0.001575,,7
F29,400000,400000,7731,1,2,0.019327433178431497,0.0193275,,2
F30,200000,200000,1001,1,2,0.005004322577950193,0.005005,,2
F31,400000,400000,8639,1,2,0.021597232833003965,0.0215975,,5
F32,400000,400000,1501,1,2,0.003751959245987646,0.0037525,,4
F33,400000,400000,8021,1,2,0.020052613116308515,0.0200525,,6
F34,200000,200000,6578,1,2,0.0328900804326121,0.03289,,2
F35,200000,200000,1707,1,2,0.008536038844472349,0.008535,,3
F36,200000,200000,1839,1,2,0.009195163857287747,0.009195,,5
F37,50000,50000,2192,1,2,0.04384145312689419,0.04384,,5
F38,200000,200000,3792,1,2,0.018959412559740596,0.01896,,4
F39,400000,400000,4708,1,2,0.011768884856510758,0.01177,,6
F40,100000,100000,9424,1,2,0.09424307115094449,0.09424,,3
F41,400000,400000,10417,1,2,0.026042558968383922,0.0260425,,5
F42,400000,400000,8607,1,2,0.02151789959363727,0.0215175,,3
F43,400000,400000,4483,1,2,0.011207633354836807,0.0112075,,4
F44,200000,200000,6001,1,2,0.030005440784615464,0.030005,,3
F45,400000,400000,2424,1,2,0.0060596989888693845,0.00606,,1
F46,400000,400000,3683,1,2,0.009208669455997756,0.0092075,,2
F47,200000,200000,3396,1,2,0.016980553215897757,0.01698,,6
F48,200000,200000,4852,1,2,0.02426008776425,0.02426,,3
