Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,200000,200000,4663,1,2,0.023315405375696097,0.023315,4.0537569609769286e-07,3,12
F2,400000,400000,2089,1,2,0.0052220748115684446,0.0052225,4.251884315551596e-07,7,6
F3,200000,200000,1860,1,2,0.009300344887279044,0.0093,3.4488727904471994e-07,7,12
F4,200000,200000,7369,1,2,0.03684515328843907,0.036845,1.5328843906703415e-07,6,12
F5,50000,50000,1880,1,2,0.03760081597369613,0.0376,8.159736961318997e-07,6,48
F6,800000,800000,11241,1,2,0.01405065784638937,0.01405125,5.921536106300723e-07,5,3
F7,100000,100000,837,1,2,0.008370517899013996,0.00837,5.178990139954182e-07,2,24
F8,200000,200000,4202,1,2,0.02100898676620877,0.02101,1.0132337912305278e-06,6,12
F9,100000,100000,5514,1,2,0.05513809732881281,0.05514,1.9026711871941715e-06,3,24
F10,200000,200000,7967,1,2,0.039832794190816756,0.039835,2.2058091832463655e-06,3,12
F11,800000,800000,4544,1,2,0.005679940891490154,0.00568,5.910850984624377e-08,3,3
F12,800000,800000,1107,1,2,0.0013839998316661495,0.00138375,2.4983166614948524e-07,6,3
F13,400000,400000,11369,1,2,0.02842284371866033,0.0284225,3.437186603290343e-07,6,6
F14,200000,200000,6003,1,2,0.030015230665636772,0.030015,2.3066563677176521e-07,5,12
F15,200000,200000,2987,1,2,0.014935207993185595,0.014935,2.0799318559486246e-07,1,12
F16,200000,200000,1574,1,2,0.007870370353406597,0.00787,3.703534065969266e-07,5,12
F17,100000,100000,3388,1,2,0.03388067314616533,0.03388,6.731461653294857e-07,5,24
F18,800000,800000,1911,1,2,0.0023884564749436232,0.00238875,2.935250563765833e-07,2,3
F19,50000,50000,3042,1,2,0.060838013450247475,0.06084,1.986549752523714e-06,3,48
F20,800000,800000,10145,1,2,0.012680952426408154,0.01268125,2.975735918456929e-07,7,3
F21,800000,800000,8307,1,2,0.010383682204011202,0.01038375,6.779598879860793e-08,6,3
F22,800000,800000,5298,1,2,0.006622401829663671,0.0066225,9.817033632883443e-08,1,3
F23,400000,400000,11015,1,2,0.027536987970667504,0.0275375,5.120293324958891e-07,1,6
F24,800000,800000,4235,1,2,0.005294343041156946,0.00529375,5.930411569460281e-07,3,3
F25,400000,400000,961,1,2,0.002402222243460317,0.0024025,2.7775653968324654e-07,1,6
F26,50000,50000,1851,1,2,0.03702013668398424,0.03702,1.3668398424204753e-07,3,48
F27,800000,800000,3628,1,2,0.004534490196004604,0.004535,5.098039953964004e-07,6,3
F28,800000,800000,2613,1,2,0.0032666094483942976,0.00326625,3.5944839429750963e-07,3,3
F29,800000,800000,8684,1,2,0.010855291238735187,0.010855,2.9123873518735466e-07,3,3
F30,800000,800000,856,1,2,0.0010696186088530735,0.00107,3.813911469265161e-07,5,3
F31,400000,400000,9786,1,2,0.02446620991030557,0.024465,1.2099103055690508e-06,7,6
F32,800000,800000,5799,1,2,0.007248143634631499,0.00724875,6.063653685012965e-07,6,3
F33,100000,100000,3281,1,2,0.03280850839499891,0.03281,1.4916050010901905e-06,3,24
F34,400000,400000,4367,1,2,0.010917405421452503,0.0109175,9.45785474971983e-08,2,6
F35,800000,800000,3528,1,2,0.004410578261035247,0.00441,5.782610352474474e-07,5,3
F36,400000,400000,7105,1,2,0.017763091786828555,0.0177625,5.917868285548744e-07,1,6
F37,400000,400000,6429,1,2,0.016072927891011335,0.0160725,4.278910113349188e-07,7,6
F38,400000,400000,6071,1,2,0.015177219014282428,0.0151775,2.809857175718744e-07,3,6
F39,800000,800000,600,1,2,0.00031022910854798524,0.00075,0.00043977089145201477,4,3
F40,400000,400000,1859,1,2,0.004647348413162389,0.0046475,1.515868376109411e-07,1,6
F41,800000,800000,10189,1,2,0.012736337992341668,0.01273625,8.799234166821657e-08,6,3
F42,400000,400000,4067,1,2,0.010167968183446646,0.0101675,4.6818344664675826e-07,1,6
F43,100000,100000,1965,1,2,0.019651226371578914,0.01965,1.2263715789134766e-06,5,24
F44,200000,200000,10519,1,2,0.05259368180009319,0.052595,1.3181999068134775e-06,3,12
F45,800000,800000,3897,1,2,0.0048711571403679925,0.00487125,9.285963200721808e-08,2,3
F46,800000,800000,3109,1,2,0.003885776052939143,0.00388625,4.7394706085678723e-07,4,3
F47,400000,400000,1124,1,2,0.002809618522938491,0.00281,3.8147706150903904e-07,7,6
F48,800000,800000,7811,1,2,0.009763787044914766,0.00976375,3.704491476595739e-08,5,3
