Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,800000,800000,600,1,2,0.0006197366176698971,0.00075,0.00013026338233010294,2,3
F2,800000,800000,813,1,2,0.0010160066381854627,0.00101625,2.433618145373465e-07,4,3
F3,800000,800000,7151,1,2,0.008938700680334866,0.00893875,4.931966513486985e-08,4,3
F4,800000,800000,10316,1,2,0.012894767610113989,0.012895,2.323898860116802e-07,3,3
F5,400000,400000,5529,1,2,0.01382256862894693,0.0138225,6.862894692989674e-08,1,6
F6,200000,200000,5235,1,2,0.026174570996452817,0.026175,4.2900354718308775e-07,5,12
F7,200000,200000,9642,1,2,0.04820899033232273,0.04821,1.0096676772708424e-06,6,12
F8,200000,200000,5392,1,2,0.026959564560305682,0.02696,4.354396943191674e-07,3,12
F9,800000,800000,7469,1,2,0.009335876480603855,0.00933625,3.735193961455774e-07,2,3
F10,400000,400000,7837,1,2,0.019591619861283105,0.0195925,8.801387168938524e-07,6,6
F11,100000,100000,3587,1,2,0.03586969496308623,0.03587,3.050369137697073e-07,6,24
F12,400000,400000,7701,1,2,0.019252712167338704,0.0192525,2.121673387048273e-07,6,6
F13,400000,400000,5345,1,2,0.013362120662544053,0.0133625,3.7933745594687096e-07,7,6
F14,50000,50000,1544,1,2,0.03088172106806586,0.03088,1.7210680658581723e-06,6,48
F15,100000,100000,6300,1,2,0.06299541934137465,0.063,4.580658625352729e-06,6,24
F16,800000,800000,879,1,2,0.0010989495451912967,0.00109875,1.9954519129682796e-07,6,3
F17,400000,400000,10079,1,2,0.025197011440929118,0.0251975,4.885590708832155e-07,6,6
F18,800000,800000,5259,1,2,0.00657335906267853,0.00657375,3.909373214698586e-07,6,3
F19,200000,200000,7298,1,2,0.03648802966721537,0.03649,1.9703327846301577e-06,3,12
F20,400000,400000,8659,1,2,0.021646863474587663,0.0216475,6.365254123369413e-07,5,6
F21,100000,100000,3913,1,2,0.03913213892109357,0.03913,2.1389210935751635e-06,6,24
F22,800000,800000,4347,1,2,0.005434118315177483,0.00543375,3.6831517748279335e-07,5,3
F23,800000,800000,7244,1,2,0.009054747359719284,0.009055,2.5264028071653177e-07,5,3
F24,50000,50000,1374,1,2,0.027478774026146402,0.02748,1.2259738535989884e-06,6,48
F25,200000,200000,7123,1,2,0.035614072917325934,0.035615,9.270826740667704e-07,3,12
F26,100000,100000,7631,1,2,0.07631161506122686,0.07631,1.6150612268533981e-06,6,24
F27,400000,400000,6393,1,2,0.01598346915897511,0.0159825,9.691589751108232e-07,4,6
F28,800000,800000,4503,1,2,0.005629001357779662,0.00562875,2.513577796615235e-07,6,3
F29,800000,800000,600,1,2,5.8092230346612483e-05,0.00075,0.0006919077696533875,7,3
F30,50000,50000,909,1,2,0.018179510233651386,0.01818,4.89766348615861e-07,5,48
F31,800000,800000,968,1,2,0.0012097316320967277,0.00121,2.68367903272183e-07,3,3
F32,800000,800000,1761,1,2,0.0022008322645337974,0.00220125,4.1773546620264834e-07,7,3
F33,200000,200000,8089,1,2,0.04044673214300054,0.040445,1.7321430005393101e-06,3,12
F34,800000,800000,600,1,2,0.000571545921937866,0.00075,0.000178454078062134,1,3
F35,800000,800000,1445,1,2,0.0018060311428534093,0.00180625,2.18857146590647e-07,1,3
F36,800000,800000,9567,1,2,0.011958403934539008,0.01195875,3.460654609925562e-07,1,3
F37,400000,400000,5540,1,2,0.0138497960293687,0.01385,2.0397063129999615e-07,3,6
F38,400000,400000,10044,1,2,0.025110219893332994,0.02511,2.198933329936037e-07,3,6
F39,800000,800000,1148,1,2,0.0014352671664928929,0.001435,2.6716649289279873e-07,7,3
F40,50000,50000,969,1,2,0.0193808806654278,0.01938,8.806654277979109e-07,3,48
F41,400000,400000,11234,1,2,0.028084754391378863,0.028085,2.4560862113554016e-07,3,6
F42,400000,400000,6201,1,2,0.015501838274551177,0.0155025,6.617254488232999e-07,5,6
F43,800000,800000,5074,1,2,0.0063427798222218945,0.0063425,2.798222218944671e-07,7,3
F44,800000,800000,3359,1,2,0.00419867200780525,0.00419875,7.799219475020797e-08,2,3
F45,400000,400000,6603,1,2,0.016508323864053816,0.0165075,8.238640538150988e-07,6,6
F46,800000,800000,600,1,2,0.0006685727486269478,0.00075,8.142725137305217e-05,3,3
F47,400000,400000,6795,1,2,0.01698719548390365,0.0169875,3.045160963492666e-07,3,6
F48,800000,800000,2917,1,2,0.003646595246845233,0.00364625,3.452468452327419e-07,4,3
