Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,400000,400000,5079,1,2,0.01269740483696713,0.0126975,9.516303287049332e-08,2,6
F2,800000,800000,8599,1,2,0.010749275728258123,0.01074875,5.257282581234285e-07,4,3
F3,200000,200000,8397,1,2,0.041983247730257744,0.041985,1.7522697422570066e-06,5,12
F4,200000,200000,7485,1,2,0.03742366856155799,0.037425,1.3314384420121117e-06,7,12
F5,400000,400000,8837,1,2,0.02209280166608185,0.0220925,3.016660818505601e-07,4,6
F6,800000,800000,1304,1,2,0.001630457589930856,0.00163,4.575899308560498e-07,5,3
F7,800000,800000,4781,1,2,0.0059762248272342555,0.00597625,2.5172765744270464e-08,3,3
F8,400000,400000,8401,1,2,0.02100201354256015,0.0210025,4.864574398508181e-07,3,6
F9,800000,800000,6949,1,2,0.008686835499693069,0.00868625,5.854996930690359e-07,5,3
F10,800000,800000,5595,1,2,0.006993183216104648,0.00699375,5.667838953518634e-07,2,3
F11,100000,100000,2425,1,2,0.024249366553004026,0.02425,6.334469959748401e-07,5,24
F12,200000,200000,3919,1,2,0.019595778463762925,0.019595,7.784637629237867e-07,1,12
F13,50000,50000,643,1,2,0.012860306484141604,0.01286,3.0648414160380777e-07,1,48
F14,200000,200000,1820,1,2,0.009100274749739401,0.0091,2.747497394005316e-07,1,12
F15,100000,100000,1187,1,2,0.011870398661283033,0.01187,3.9866128303221726e-07,6,24
F16,50000,50000,2360,1,2,0.047201746680027745,0.0472,1.7466800277463057e-06,7,48
F17,800000,800000,5843,1,2,0.00730363348066243,0.00730375,1.1651933757000216e-07,7,3
F18,200000,200000,1649,1,2,0.008244915347355941,0.008245,8.465264405947692e-08,4,12
F19,100000,100000,3400,1,2,0.03399882476666538,0.034,1.1752333346215504e-06,5,24
F20,800000,800000,1470,1,2,0.0018370463282737504,0.0018375,4.536717262495788e-07,6,3
F21,800000,800000,11289,1,2,0.014111831019751997,0.01411125,5.810197519964116e-07,7,3
F22,200000,200000,9898,1,2,0.04948793116064454,0.04949,2.0688393554610385e-06,5,12
F23,100000,100000,4461,1,2,0.044608284551515276,0.04461,1.7154484847209384e-06,5,24
F24,200000,200000,10729,1,2,0.053643292697149514,0.053645,1.7073028504843712e-06,5,12
F25,400000,400000,11495,1,2,0.02873631045716024,0.0287375,1.1895428397579177e-06,7,6
F26,200000,200000,5734,1,2,0.028669916879905333,0.02867,8.312009466826531e-08,3,12
F27,400000,400000,9829,1,2,0.024571895771032692,0.0245725,6.042289673081902e-07,2,6
F28,800000,800000,2129,1,2,0.002661382463390871,0.00266125,1.324633908711577e-07,3,3
F29,400000,400000,8658,1,2,0.021646199496977603,0.021645,1.1994969776017717e-06,7,6
F30,100000,100000,1597,1,2,0.01597057231815488,0.01597,5.723181548782097e-07,5,24
F31,800000,800000,11235,1,2,0.014043718085007845,0.01404375,3.191499215599025e-08,3,3
F32,100000,100000,650,1,2,0.006500498722344039,0.0065,4.987223440394359e-07,6,24
F33,400000,400000,8309,1,2,0.020773555893923018,0.0207725,1.055893923018747e-06,2,6
F34,100000,100000,3140,1,2,0.031402141442675224,0.0314,2.141442675226979e-06,7,24
F35,800000,800000,7044,1,2,0.008805550046340177,0.008805,5.500463401766909e-07,2,3
F36,800000,800000,2462,1,2,0.003078012411897618,0.0030775,5.124118976182652e-07,1,3
F37,800000,800000,4485,1,2,0.005605908043284147,0.00560625,3.419567158532977e-07,5,3
F38,800000,800000,984,1,2,0.001229417805898747,0.00123,5.821941012529221e-07,2,3
F39,100000,100000,4219,1,2,0.04219125134316955,0.04219,1.2513431695490573e-06,7,24
F40,400000,400000,6085,1,2,0.01521276146915379,0.0152125,2.614691537901337e-07,4,6
F41,800000,800000,8127,1,2,0.010158462379531358,0.01015875,2.8762046864160007e-07,3,3
F42,800000,800000,8849,1,2,0.01106114578233676,0.01106125,1.0421766324063275e-07,5,3
F43,800000,800000,8546,1,2,0.01068239760076179,0.0106825,1.0239923820855312e-07,7,3
F44,800000,800000,2992,1,2,0.0037394446298900444,0.00374,5.553701099554435e-07,4,3
F45,800000,800000,2837,1,2,0.003545685501263128,0.00354625,5.644987368718865e-07,7,3
F46,800000,800000,7716,1,2,0.009645555614126868,0.009645,5.556141268667214e-07,6,3
F47,800000,800000,4911,1,2,0.006138371055272318,0.00613875,3.789447276820318e-07,1,3
F48,400000,400000,11588,1,2,0.028969224106951616,0.02897,7.758930483832416e-07,5,6
