Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,800000,800000,5491,1,2,0.006863755119529857,0.00686375,5.119529857336436e-09,5,3
F2,800000,800000,1145,1,2,0.0014309388809222723,0.00143125,3.1111907772773083e-07,1,3
F3,800000,800000,5673,1,2,0.007090704013744675,0.00709125,5.459862553250372e-07,7,3
F4,400000,400000,11047,1,2,0.027616845371663423,0.0276175,6.546283365764516e-07,4,6
F5,400000,400000,9126,1,2,0.0228159821159859,0.022815,9.82115985901505e-07,7,6
F6,800000,800000,8034,1,2,0.010042226668001808,0.0100425,2.7333199819137843e-07,6,3
F7,400000,400000,2705,1,2,0.006762186270779291,0.0067625,3.1372922070904e-07,3,6
F8,800000,800000,9365,1,2,0.011706476840777413,0.01170625,2.2684077741370878e-07,1,3
F9,800000,800000,1115,1,2,0.001393773048381175,0.00139375,2.3048381174971266e-08,5,3
F10,200000,200000,1092,1,2,0.0054605895175201535,0.00546,5.895175201539593e-07,1,12
F11,100000,100000,848,1,2,0.008480560565649164,0.00848,5.605656491648042e-07,3,24
F12,800000,800000,854,1,2,0.0010674179282305074,0.0010675,8.207176949268265e-08,7,3
F13,800000,800000,7609,1,2,0.009511593403845553,0.00951125,3.4340384555235637e-07,5,3
F14,50000,50000,3891,1,2,0.0778152436075592,0.07782,4.756392440796731e-06,4,48
F15,400000,400000,8453,1,2,0.021132836010534173,0.0211325,3.360105341743136e-07,6,6
F16,800000,800000,10415,1,2,0.013018270623347705,0.01301875,4.793766522955684e-07,5,3
F17,800000,800000,6517,1,2,0.00814587911333009,0.00814625,3.708866699106417e-07,2,3
F18,800000,800000,7999,1,2,0.009998918159196624,0.00999875,1.681591966229412e-07,2,3
F19,200000,200000,1679,1,2,0.008395605581674515,0.008395,6.055816745148546e-07,6,12
F20,800000,800000,7819,1,2,0.00977317828275348,0.00977375,5.717172465186798e-07,7,3
F21,400000,400000,7101,1,2,0.017751748385801625,0.0177525,7.516141983764102e-07,1,6
F22,800000,800000,8786,1,2,0.01098283037527581,0.0109825,3.303752758102019e-07,3,3
F23,50000,50000,3538,1,2,0.07076007655361288,0.07076,7.655361287939311e-08,2,48
F24,100000,100000,1392,1,2,0.013920573447381734,0.01392,5.734473817343294e-07,6,24
F25,50000,50000,2169,1,2,0.04338170046888451,0.04338,1.7004688845079219e-06,4,48
F26,800000,800000,1667,1,2,0.0020835886344466314,0.00208375,1.6136555336864963e-07,4,3
F27,200000,200000,5895,1,2,0.029475995819302492,0.029475,9.95819302490597e-07,3,12
F28,200000,200000,6877,1,2,0.03438608075223981,0.034385,1.0807522398126324e-06,7,12
F29,800000,800000,600,1,2,0.0005731133020431267,0.00075,0.0001768866979568733,3,3
F30,400000,400000,4505,1,2,0.011262623633456925,0.0112625,1.2363345692524563e-07,4,6
F31,800000,800000,1212,1,2,0.0015155321776214037,0.001515,5.321776214036161e-07,5,3
F32,800000,800000,600,1,2,0.000216894521943789,0.00075,0.000533105478056211,2,3
F33,800000,800000,3535,1,2,0.004419271380375511,0.00441875,5.213803755113253e-07,4,3
F34,800000,800000,813,1,2,0.0010162446862660435,0.00101625,5.313733956536018e-09,4,3
F35,50000,50000,1053,1,2,0.021060312992979058,0.02106,3.129929790589292e-07,3,48
F36,400000,400000,10683,1,2,0.026708517000916532,0.0267075,1.0170009165332006e-06,2,6
F37,100000,100000,3061,1,2,0.03061190923443552,0.03061,1.9092344355209345e-06,6,24
F38,800000,800000,7151,1,2,0.008938315571280525,0.00893875,4.344287194753965e-07,4,3
F39,400000,400000,6296,1,2,0.015740748066387117,0.01574,7.480663871163584e-07,2,6
F40,100000,100000,5573,1,2,0.05573210429654543,0.05573,2.1042965454298734e-06,7,24
F41,400000,400000,1296,1,2,0.0032394712303931428,0.00324,5.287696068570491e-07,7,6
F42,200000,200000,7133,1,2,0.035666907190103125,0.035665,1.9071901031231242e-06,2,12
F43,200000,200000,10491,1,2,0.052452788413258525,0.052455,2.211586741476812e-06,6,12
F44,200000,200000,3794,1,2,0.018970017952439668,0.01897,1.795243966679072e-08,4,12
F45,800000,800000,7427,1,2,0.009283559275941843,0.00928375,1.9072405815778737e-07,1,3
F46,800000,800000,3084,1,2,0.0038552727706405235,0.003855,2.727706405235633e-07,6,3
F47,400000,400000,6640,1,2,0.0165994431474713,0.0166,5.568525286991921e-07,7,6
F48,800000,800000,2414,1,2,0.0030177825194918177,0.0030175,2.825194918175053e-07,2,3
