Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,800000,800000,5225,1,2,0.006530901448741577,0.00653125,3.485512584224318e-07,6,3
F2,800000,800000,10147,1,2,0.012683592084581585,0.01268375,1.5791541841531087e-07,6,3
F3,800000,800000,600,1,2,0.0005448317647190892,0.00075,0.0002051682352809108,6,3
F4,400000,400000,7769,1,2,0.01942311856836343,0.0194225,6.185683634300776e-07,1,6
F5,800000,800000,11551,1,2,0.014438290222923533,0.01443875,4.5977707646693844e-07,3,3
F6,400000,400000,2082,1,2,0.00520525037849795,0.005205,2.5037849794937866e-07,7,6
F7,800000,800000,9206,1,2,0.011507740001687972,0.0115075,2.40001687971253e-07,4,3
F8,400000,400000,8665,1,2,0.021663409587384552,0.0216625,9.095873845510472e-07,4,6
F9,200000,200000,8001,1,2,0.040003704228925185,0.040005,1.2957710748134899e-06,5,12
F10,800000,800000,5843,1,2,0.007304332440215,0.00730375,5.82440214999709e-07,3,3
F11,400000,400000,5837,1,2,0.014591954165492749,0.0145925,5.458345072508614e-07,4,6
F12,800000,800000,2809,1,2,0.0035111307297761574,0.00351125,1.1927022384268168e-07,4,3
F13,400000,400000,6029,1,2,0.015071647767478935,0.0150725,8.522325210657405e-07,5,6
F14,400000,400000,10636,1,2,0.02658899383673785,0.02659,1.0061632621481686e-06,7,6
F15,400000,400000,8685,1,2,0.021711805804025208,0.0217125,6.94195974790951e-07,5,6
F16,50000,50000,2056,1,2,0.041122374988690424,0.04112,2.3749886904275708e-06,3,48
F17,200000,200000,4609,1,2,0.02304481751994658,0.023045,1.8248005341850448e-07,6,12
F18,400000,400000,2889,1,2,0.007222944977166912,0.0072225,4.449771669121083e-07,5,6
F19,800000,800000,600,1,2,0.00048320096337961527,0.00075,0.00026679903662038475,5,3
F20,800000,800000,4112,1,2,0.005140342046326074,0.00514,3.420463260744508e-07,3,3
F21,800000,800000,1749,1,2,0.0021858370570692065,0.00218625,4.1294293079332384e-07,1,3
F22,800000,800000,4579,1,2,0.005723529177430686,0.00572375,2.2082256931343913e-07,1,3
F23,800000,800000,600,1,2,5.565615492264531e-05,0.00075,0.0006943438450773547,2,3
F24,400000,400000,6633,1,2,0.016583073060256526,0.0165825,5.730602565257037e-07,6,6
F25,800000,800000,11175,1,2,0.013968858821109431,0.01396875,1.0882110943084833e-07,1,3
F26,800000,800000,2203,1,2,0.002753941258192172,0.00275375,1.9125819217171575e-07,7,3
F27,800000,800000,3101,1,2,0.003876773972049108,0.00387625,5.239720491079757e-07,4,3
F28,400000,400000,11693,1,2,0.029233569222460343,0.0292325,1.0692224603411904e-06,1,6
F29,800000,800000,11061,1,2,0.013826052512990294,0.01382625,1.9748700970552424e-07,7,3
F30,200000,200000,9780,1,2,0.04890101702105337,0.0489,1.0170210533733126e-06,6,12
F31,200000,200000,7526,1,2,0.037628228966405386,0.03763,1.771033594610838e-06,6,12
F32,400000,400000,6041,1,2,0.015102434856537006,0.0151025,6.514346299370255e-08,2,6
F33,800000,800000,5630,1,2,0.007037524352099034,0.0070375,2.4352099033467245e-08,2,3
F34,50000,50000,1942,1,2,0.03883902539033157,0.03884,9.746096684276617e-07,1,48
F35,100000,100000,3413,1,2,0.03412863386880882,0.03413,1.3661311911786211e-06,5,24
F36,200000,200000,7918,1,2,0.039588935891269716,0.03959,1.0641087302837304e-06,2,12
F37,800000,800000,1501,1,2,0.0018759328520510654,0.00187625,3.1714794893468283e-07,3,3
F38,800000,800000,600,1,2,7.8755527054164e-05,0.00075,0.000671244472945836,6,3
F39,100000,100000,4111,1,2,0.04111161284647863,0.04111,1.6128464786283048e-06,6,24
F40,100000,100000,3075,1,2,0.030748116850513596,0.03075,1.883149486403557e-06,3,24
F41,200000,200000,8699,1,2,0.0434959051220728,0.043495,9.051220727987475e-07,2,12
F42,200000,200000,4453,1,2,0.022265669608064892,0.022265,6.696080648918579e-07,2,12
F43,50000,50000,1046,1,2,0.020921010170668206,0.02092,1.0101706682044687e-06,3,48
F44,400000,400000,8223,1,2,0.020557748190894926,0.0205575,2.481908949261702e-07,7,6
F45,50000,50000,1539,1,2,0.03077939639890581,0.03078,6.036010941866399e-07,2,48
F46,400000,400000,4745,1,2,0.01186226550479244,0.0118625,2.3449520755898512e-07,5,6
F47,400000,400000,4924,1,2,0.012310227711364398,0.01231,2.2771136439815598e-07,2,6
F48,200000,200000,7780,1,2,0.03890066690745459,0.0389,6.669074545939679e-07,3,12
