Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,100000,100000,2695,1,2,0.02694875182609835,0.02695,1.2481739016523274e-06,6,24
F2,800000,800000,4385,1,2,0.005481458633690428,0.00548125,2.0863369042806168e-07,2,3
F3,400000,400000,11094,1,2,0.027735909058156594,0.027735,9.0905815659445e-07,3,6
F4,800000,800000,4091,1,2,0.005113275864638722,0.00511375,4.7413536127804967e-07,3,3
F5,50000,50000,1540,1,2,0.03080100138691577,0.0308,1.00138691577073e-06,3,48
F6,200000,200000,6250,1,2,0.031249442874577316,0.03125,5.571254226843791e-07,2,12
F7,800000,800000,9125,1,2,0.011405641993119664,0.01140625,6.08006880335743e-07,5,3
F8,400000,400000,1753,1,2,0.004382875857718016,0.0043825,3.758577180159109e-07,1,6
F9,100000,100000,6221,1,2,0.062213486160179854,0.06221,3.486160179852482e-06,3,24
F10,400000,400000,820,1,2,0.00205018397282275,0.00205,1.839728227498276e-07,4,6
F11,800000,800000,8531,1,2,0.010663342890002592,0.01066375,4.071099974078951e-07,4,3
F12,800000,800000,1060,1,2,0.001324427986382104,0.001325,5.720136178959893e-07,3,3
F13,400000,400000,4889,1,2,0.012222567982336563,0.0122225,6.798233656221675e-08,2,6
F14,800000,800000,10603,1,2,0.01325428919388516,0.01325375,5.391938851604522e-07,1,3
F15,800000,800000,3778,1,2,0.00472216704481776,0.0047225,3.329551822401841e-07,7,3
F16,400000,400000,2962,1,2,0.007404704106371285,0.007405,2.958936287152797e-07,7,6
F17,400000,400000,5134,1,2,0.012835153821010303,0.012835,1.5382101030414486e-07,7,6
F18,800000,800000,4729,1,2,0.005910926838015751,0.00591125,3.2316198424892084e-07,7,3
F19,400000,400000,696,1,2,0.0017404259743459827,0.00174,4.259743459826635e-07,3,6
F20,50000,50000,846,1,2,0.016919214936038207,0.01692,7.850639617938693e-07,2,48
F21,800000,800000,9693,1,2,0.012115887411438653,0.01211625,3.6258856134750717e-07,3,3
F22,800000,800000,7165,1,2,0.008956790780595525,0.00895625,5.407805955242456e-07,2,3
F23,200000,200000,10283,1,2,0.051416594983896224,0.051415,1.5949838962220353e-06,3,12
F24,200000,200000,10183,1,2,0.05091487588202637,0.050915,1.241179736349851e-07,3,12
F25,800000,800000,8594,1,2,0.010743115022205318,0.0107425,6.150222053181303e-07,1,3
F26,50000,50000,1540,1,2,0.03080183312946344,0.0308,1.8331294634396644e-06,6,48
F27,400000,400000,7379,1,2,0.01844761019942659,0.0184475,1.1019942659090676e-07,1,6
F28,400000,400000,7229,1,2,0.018072524735257,0.0180725,2.4735257002361788e-08,7,6
F29,400000,400000,2121,1,2,0.005301931880924371,0.0053025,5.681190756289672e-07,6,6
F30,100000,100000,3794,1,2,0.0379420874251124,0.03794,2.087425112401453e-06,2,24
F31,800000,800000,3041,1,2,0.003801018629034758,0.00380125,2.3137096524187412e-07,2,3
F32,800000,800000,5250,1,2,0.006562379613038016,0.0065625,1.203869619834444e-07,5,3
F33,400000,400000,7473,1,2,0.018683160814081667,0.0186825,6.608140816662111e-07,6,6
F34,800000,800000,8158,1,2,0.010197587700022381,0.0101975,8.770002238138452e-08,6,3
F35,800000,800000,4363,1,2,0.005453502069358518,0.00545375,2.4793064148237454e-07,4,3
F36,800000,800000,2797,1,2,0.0034963275419339634,0.00349625,7.754193396365336e-08,6,3
F37,100000,100000,1683,1,2,0.016830320240875135,0.01683,3.202408751339092e-07,3,24
F38,800000,800000,4050,1,2,0.00506213231386618,0.0050625,3.676861338201484e-07,5,3
F39,200000,200000,4810,1,2,0.024050685566780416,0.02405,6.855667804180066e-07,1,12
F40,400000,400000,7774,1,2,0.01943499459144235,0.019435,5.4085576503548616e-09,3,6
F41,400000,400000,6287,1,2,0.01571649679791265,0.0157175,1.0032020873497471e-06,6,6
F42,200000,200000,3231,1,2,0.016154928460251433,0.016155,7.153974856607959e-08,5,12
F43,100000,100000,9139,1,2,0.09138846081282727,0.09139,1.539187172730494e-06,3,24
F44,400000,400000,2599,1,2,0.00649764129764769,0.0064975,1.4129764768985864e-07,1,6
F45,800000,800000,1351,1,2,0.0016883244421034421,0.00168875,4.2555789655780545e-07,4,3
F46,200000,200000,6011,1,2,0.03005280621611954,0.030055,2.1937838804581e-06,2,12
F47,100000,100000,2129,1,2,0.021289139364524246,0.02129,8.606354757537127e-07,2,24
F48,800000,800000,5804,1,2,0.00725479312672588,0.007255,2.0687327412054202e-07,3,3
