Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,100000,100000,2121,1,2,0.021210893202785908,0.02121,8.932027859079317e-07,4,24
F2,800000,800000,7141,1,2,0.008926858793505521,0.00892625,6.087935055208715e-07,6,3
F3,50000,50000,3277,1,2,0.06553854894270139,0.06554,1.451057298609837e-06,4,48
F4,200000,200000,8243,1,2,0.04121595184414484,0.041215,9.518441448364001e-07,5,12
F5,800000,800000,6174,1,2,0.007717004100863067,0.0077175,4.958991369329729e-07,7,3
F6,800000,800000,3787,1,2,0.004734256166414763,0.00473375,5.061664147629902e-07,1,3
F7,400000,400000,7835,1,2,0.019586607610947104,0.0195875,8.923890528964029e-07,2,6
F8,200000,200000,6507,1,2,0.032532640686631975,0.032535,2.359313368026361e-06,6,12
F9,200000,200000,7465,1,2,0.03732627521536336,0.037325,1.2752153633610597e-06,4,12
F10,400000,400000,1888,1,2,0.004719917264053741,0.00472,8.273594625900216e-08,4,6
F11,800000,800000,4867,1,2,0.00608366504462976,0.00608375,8.495537023953809e-08,2,3
F12,200000,200000,4247,1,2,0.021234456188929385,0.021235,5.438110706156019e-07,3,12
F13,800000,800000,9356,1,2,0.011694393752859078,0.011695,6.062471409225278e-07,4,3
F14,200000,200000,4453,1,2,0.02226426087034805,0.022265,7.391296519485002e-07,6,12
F15,200000,200000,5503,1,2,0.027516011371417792,0.027515,1.011371417791035e-06,3,12
F16,200000,200000,3329,1,2,0.016646066130027726,0.016645,1.0661300277256536e-06,6,12
F17,800000,800000,600,1,2,0.0005511770173760588,0.00075,0.00019882298262394117,5,3
F18,800000,800000,6643,1,2,0.008304257490769462,0.00830375,5.07490769461813e-07,4,3
F19,800000,800000,5441,1,2,0.006801494626513027,0.00680125,2.446265130271602e-07,1,3
F20,800000,800000,5308,1,2,0.00663518124508744,0.006635,1.8124508744006562e-07,4,3
F21,400000,400000,2757,1,2,0.006892664070667354,0.0068925,1.640706673534595e-07,6,6
F22,200000,200000,9665,1,2,0.04832530191681533,0.048325,3.019168153331475e-07,3,12
F23,800000,800000,6829,1,2,0.008536081867821177,0.00853625,1.681321788234852e-07,3,3
F24,800000,800000,5270,1,2,0.006587759402234383,0.0065875,2.5940223438367105e-07,3,3
F25,200000,200000,2327,1,2,0.011634840278992975,0.011635,1.5972100702449366e-07,1,12
F26,50000,50000,2656,1,2,0.05312095694869323,0.05312,9.569486932314852e-07,4,48
F27,400000,400000,1215,1,2,0.0030379503246511508,0.0030375,4.5032465115094414e-07,3,6
F28,200000,200000,5904,1,2,0.029520301745063093,0.02952,3.017450630922458e-07,4,12
F29,400000,400000,6605,1,2,0.016512480849040223,0.0165125,1.9150959776337295e-08,7,6
F30,100000,100000,4752,1,2,0.04751922969134437,0.04752,7.703086556329342e-07,6,24
F31,800000,800000,600,1,2,0.00022404202753323332,0.00075,0.0005259579724667667,5,3
F32,800000,800000,1022,1,2,0.0012780172338552331,0.0012775,5.172338552331471e-07,5,3
F33,800000,800000,10755,1,2,0.013443630336753887,0.01344375,1.196632461140934e-07,2,3
F34,800000,800000,9697,1,2,0.012121106435460827,0.01212125,1.4356453917341305e-07,3,3
F35,800000,800000,3727,1,2,0.00465905986446552,0.00465875,3.098644655204208e-07,2,3
F36,200000,200000,7397,1,2,0.03698547217738557,0.036985,4.721773855728695e-07,3,12
F37,800000,800000,1766,1,2,0.0022071903164919138,0.0022075,3.0968350808605397e-07,7,3
F38,800000,800000,6281,1,2,0.007851176678174449,0.00785125,7.332182555205846e-08,5,3
F39,800000,800000,4102,1,2,0.005127895858464071,0.0051275,3.958584640709195e-07,6,3
F40,400000,400000,3303,1,2,0.00825775385598454,0.0082575,2.538559845405991e-07,2,6
F41,800000,800000,600,1,2,6.893173694430543e-05,0.00075,0.0006810682630556946,3,3
F42,800000,800000,4846,1,2,0.0060571616732892075,0.0060575,3.383267107928689e-07,5,3
F43,200000,200000,4259,1,2,0.021294390978711303,0.021295,6.090212886986079e-07,5,12
F44,200000,200000,10009,1,2,0.05004419836136828,0.050045,8.016386317186153e-07,4,12
F45,100000,100000,3157,1,2,0.03156910629949587,0.03157,8.93700504128736e-07,5,24
F46,100000,100000,6001,1,2,0.06001219416152376,0.06001,2.194161523756677e-06,4,24
F47,50000,50000,794,1,2,0.015880861467367714,0.01588,8.614673677152795e-07,5,48
F48,400000,400000,2301,1,2,0.0057524839532387415,0.0057525,1.604676125831206e-08,7,6
