Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,200000,200000,10841,1,2,0.05420724166236329,0.054205,,6
F2,400000,400000,4887,1,2,0.012217335931939577,0.0122175,,2
F3,400000,400000,7779,1,2,0.01944795112051939,0.0194475,,1
F4,100000,100000,8601,1,2,0.08600701033300695,0.08601,,3
F5,400000,400000,4755,1,2,0.01188764208286136,0.0118875,,6
F6,400000,400000,600,1,2,0.0008518643079975519,0.0015,,4
F7,400000,400000,4176,1,2,0.010439859467689383,0.01044,,5
F8,200000,200000,7209,1,2,0.03604645659514691,0.036045,,5
F9,400000,400000,8649,1,2,0.021623508654821627,0.0216225,,7
F10,400000,400000,1756,1,2,0.004389258419897291,0.00439,,7
F11,100000,100000,6058,1,2,0.060583785891885455,0.06058,,1
F12,50000,50000,5262,1,2,0.10523612771540598,0.10524,,4
F13,400000,400000,9899,1,2,0.024748385419846256,0.0247475,,5
F14,400000,400000,600,1,2,0.0009512936792359337,0.0015,,4
F15,400000,400000,2517,1,2,0.00629353920551368,0.0062925,,6
F16,400000,400000,4151,1,2,0.010377031428356786,0.0103775,,2
