Flow,Packet,Class,Arrival,Deadline,Execution Time,Gate Open,Gate Close,Response Time,Status,Scheduled,Deadline Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F1,P1_1,2,0,800000,600,301018.0,301618.0,301618.0,Scheduled - Deadline Met,Yes,Yes,185.29928517341614,3.0883214195569355,2,100.0,Proven Optimal (Gap = 0%)
F1,P1_2,2,800000,1600000,600,975596.0,976196.0,176196.0,Scheduled - Deadline Met,Yes,Yes,185.29928517341614,3.0883214195569355,2,100.0,Proven Optimal (Gap = 0%)
F1,P1_3,8,1600000,2400000,600,2070194.0,2070794.0,470794.0,Scheduled - Deadline Met,Yes,Yes,185.29928517341614,3.0883214195569355,2,100.0,Proven Optimal (Gap = 0%)
F10,P10_1,3,0,800000,2859,179830.0,182689.0,182689.0,Scheduled - Deadline Met,Yes,Yes,185.29928517341614,3.0883214195569355,2,100.0,Proven Optimal (Gap = 0%)
F10,P10_2,3,800000,1600000,2859,985769.0,988628.0,188628.0,Scheduled - Deadline Met,Yes,Yes,185.29928517341614,3.0883214195569355,2,100.0,Proven Optimal (Gap = 0%)
F10,P10_3,8,1600000,2400000,2859,2060923.0,2063782.0,463782.0,Scheduled - Deadline Met,Yes,Yes,185.29928517341614,3.0883214195569355,2,100.0,Proven Optimal (Gap = 0%)
F11,P11_1,3,0,800000,10874,141721.0,152595.0,152595.0,Scheduled - Deadline Met,Yes,Yes,185.29928517341614,3.0883214195569355,2,100.0,Proven Optimal (Gap = 0%)
F11,P11_2,3,800000,1600000,10874,865425.0,876299.0,76299.0,Scheduled - Deadline Met,Yes,Yes,185.29928517341614,3.0883214195569355,2,100.0,Proven Optimal (Gap = 0%)
F11,P11_3,8,1600000,2400000,10874,1761723.0,1772597.0,172597.0,Scheduled - Deadline Met,Yes,Yes,185.29928517341614,3.0883214195569355,2,100.0,Proven Optimal (Gap = 0%)
F12,P12_1,7,0,800000,7797,192107.0,199904.0,199904.0,Scheduled - Deadline Met,Yes,Yes,185.29928517341614,3.0883214195569355,2,100.0,Proven Optimal (Gap = 0%)
