Flow,Packet,Class,Arrival,Deadline,Execution_Time,Gate_Open,Gate_Close,Response_Time,Status,Scheduled,Deadline_Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F1,P1_1,4,0,400000,600,175145,175745,175745,Scheduled - Deadline Met,Yes,Yes,2700.349238872528,45.00582064787547,Time Limit Exceeded,16182904.0,Gurobi Status: 9
F1,P1_2,4,400000,800000,600,575145,575745,175745,Scheduled - Deadline Met,Yes,Yes,2700.349238872528,45.00582064787547,Time Limit Exceeded,16182904.0,Gurobi Status: 9
F1,P1_3,4,800000,1200000,600,975145,975745,175745,Scheduled - Deadline Met,Yes,Yes,2700.349238872528,45.00582064787547,Time Limit Exceeded,16182904.0,Gurobi Status: 9
F10,P10_1,2,0,200000,993,119955,120948,120948,Scheduled - Deadline Met,Yes,Yes,2700.349238872528,45.00582064787547,Time Limit Exceeded,16182904.0,Gurobi Status: 9
F10,P10_2,2,200000,400000,993,267776,268769,68769,Scheduled - Deadline Met,Yes,Yes,2700.349238872528,45.00582064787547,Time Limit Exceeded,16182904.0,Gurobi Status: 9
F10,P10_3,2,400000,600000,993,492784,493777,93777,Scheduled - Deadline Met,Yes,Yes,2700.349238872528,45.00582064787547,Time Limit Exceeded,16182904.0,Gurobi Status: 9
F10,P10_4,2,600000,800000,993,654277,655270,55270,Scheduled - Deadline Met,Yes,Yes,2700.349238872528,45.00582064787547,Time Limit Exceeded,16182904.0,Gurobi Status: 9
F10,P10_5,2,800000,1000000,993,892784,893777,93777,Scheduled - Deadline Met,Yes,Yes,2700.349238872528,45.00582064787547,Time Limit Exceeded,16182904.0,Gurobi Status: 9
F10,P10_6,2,1000000,1200000,993,1067776,1068769,68769,Scheduled - Deadline Met,Yes,Yes,2700.349238872528,45.00582064787547,Time Limit Exceeded,16182904.0,Gurobi Status: 9
F11,P11_1,3,0,400000,3635,53701,57336,57336,Scheduled - Deadline Met,Yes,Yes,2700.349238872528,45.00582064787547,Time Limit Exceeded,16182904.0,Gurobi Status: 9
