Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,800000,800000,1099,1,2,0.0013739116565133491,0.00137375,1.61656513349151e-07,4,3
F2,800000,800000,9011,1,2,0.011264055806801121,0.01126375,3.058068011214943e-07,5,3
F3,200000,200000,3102,1,2,0.015509181329311228,0.01551,8.186706887715334e-07,6,12
F4,800000,800000,5918,1,2,0.007397569809348137,0.0073975,6.980934813636402e-08,1,3
F5,400000,400000,9527,1,2,0.023817890396624963,0.0238175,3.903966249649282e-07,5,6
F6,800000,800000,6755,1,2,0.008444305878303582,0.00844375,5.55878303581947e-07,7,3
F7,400000,400000,11672,1,2,0.029180507811190304,0.02918,5.078111903027149e-07,6,6
F8,200000,200000,8255,1,2,0.041275993318288906,0.041275,9.933182889068637e-07,6,12
F9,400000,400000,10793,1,2,0.026982726609880547,0.0269825,2.266098805478456e-07,5,6
F10,400000,400000,6039,1,2,0.015098148150254787,0.0150975,6.481502547867057e-07,1,6
F11,800000,800000,3057,1,2,0.003820964905826063,0.00382125,2.8509417393692005e-07,1,3
F12,800000,800000,8225,1,2,0.01028066654207016,0.01028125,5.834579298400616e-07,3,3
F13,800000,800000,8827,1,2,0.011033806561056014,0.01103375,5.656105601416217e-08,6,3
F14,400000,400000,1565,1,2,0.003912283856947418,0.0039125,2.1614305258186445e-07,3,6
F15,800000,800000,9829,1,2,0.01228618102628376,0.01228625,6.897371624021986e-08,7,3
F16,400000,400000,6811,1,2,0.017027015141648727,0.0170275,4.848583512739868e-07,7,6
F17,800000,800000,4519,1,2,0.005648226077159646,0.00564875,5.239228403541504e-07,4,3
F18,800000,800000,11992,1,2,0.01499016758202354,0.01499,1.6758202353930884e-07,7,3
F19,200000,200000,5008,1,2,0.025039107072457156,0.02504,8.929275428434802e-07,6,12
F20,100000,100000,7731,1,2,0.07730838856683886,0.07731,1.6114331611444266e-06,6,24
F21,200000,200000,6986,1,2,0.034929827362700006,0.03493,1.7263729999716926e-07,3,12
F22,200000,200000,9377,1,2,0.04688403120076384,0.046885,9.687992361603892e-07,6,12
F23,800000,800000,11631,1,2,0.014538272836192578,0.01453875,4.771638074212159e-07,6,3
F24,800000,800000,1871,1,2,0.002338576011258253,0.00233875,1.7398874174691034e-07,3,3
F25,400000,400000,6139,1,2,0.015348605914493885,0.0153475,1.105914493884641e-06,3,6
F26,400000,400000,8343,1,2,0.020856499924723604,0.0208575,1.0000752763972276e-06,3,6
F27,800000,800000,9175,1,2,0.011468962394461324,0.01146875,2.1239446132415019e-07,3,3
F28,200000,200000,7514,1,2,0.03756823887232014,0.03757,1.7611276798626396e-06,5,12
F29,800000,800000,6815,1,2,0.008519327607638572,0.00851875,5.776076385712731e-07,1,3
F30,800000,800000,4731,1,2,0.005914092683760419,0.00591375,3.4268376041934195e-07,5,3
F31,200000,200000,9482,1,2,0.047409855823583924,0.04741,1.441764160767245e-07,6,12
F32,200000,200000,4277,1,2,0.02138597619098495,0.021385,9.761909849498318e-07,6,12
F33,800000,800000,6183,1,2,0.0077287116047623505,0.00772875,3.839523764984781e-08,6,3
F34,800000,800000,6075,1,2,0.007593820441696708,0.00759375,7.044169670830658e-08,7,3
F35,400000,400000,10093,1,2,0.025232575592293666,0.0252325,7.559229366418951e-08,3,6
F36,800000,800000,4189,1,2,0.005236369932641455,0.00523625,1.1993264145519766e-07,6,3
F37,400000,400000,2309,1,2,0.005772507441141994,0.0057725,7.441141994246614e-09,3,6
F38,800000,800000,9843,1,2,0.012304271003990758,0.01230375,5.210039907572322e-07,1,3
F39,400000,400000,5886,1,2,0.014714569160280522,0.014715,4.3083971947889543e-07,5,6
F40,200000,200000,9117,1,2,0.04558363088582239,0.045585,1.3691141776128735e-06,5,12
F41,200000,200000,10855,1,2,0.05427488770214613,0.054275,1.1229785387006919e-07,6,12
F42,400000,400000,3901,1,2,0.009752673955840202,0.0097525,1.7395584020127308e-07,5,6
F43,200000,200000,4132,1,2,0.020658883600829694,0.02066,1.116399170306842e-06,5,12
F44,800000,800000,2433,1,2,0.0030412779966344367,0.00304125,2.799663443653691e-08,4,3
F45,400000,400000,989,1,2,0.0024721052472698284,0.0024725,3.9475273017151175e-07,6,6
F46,400000,400000,8706,1,2,0.021763982826690245,0.021765,1.0171733097544267e-06,3,6
F47,800000,800000,2931,1,2,0.0036642556734849674,0.00366375,5.056734849674845e-07,7,3
F48,800000,800000,3761,1,2,0.0047018727683225976,0.00470125,6.227683225978539e-07,5,3
