Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,800000,800000,1013,1,2,0.001265691925720902,0.00126625,5.580742790979587e-07,2,3
F2,800000,800000,600,1,2,0.0006061151505117879,0.00075,0.00014388484948821213,5,3
F3,200000,200000,5632,1,2,0.02816084153730858,0.02816,8.41537308577528e-07,4,12
F4,400000,400000,2467,1,2,0.006167759205815582,0.0061675,2.592058155814411e-07,6,6
F5,800000,800000,4899,1,2,0.006123754709443485,0.00612375,4.709443485358122e-09,2,3
F6,400000,400000,4205,1,2,0.010512970516258768,0.0105125,4.70516258769052e-07,1,6
F7,800000,800000,6267,1,2,0.007833438459433073,0.00783375,3.1154056692739296e-07,5,3
F8,800000,800000,9173,1,2,0.011466293030590435,0.01146625,4.303059043461732e-08,2,3
F9,800000,800000,8039,1,2,0.01004878952617494,0.01004875,3.952617493897803e-08,4,3
F10,800000,800000,6969,1,2,0.008711018160694084,0.00871125,2.31839305916276e-07,5,3
F11,400000,400000,6069,1,2,0.015172166880214277,0.0151725,3.331197857229379e-07,4,6
F12,800000,800000,4418,1,2,0.005522664800348687,0.0055225,1.6480034868704418e-07,7,3
F13,200000,200000,7061,1,2,0.03530671426861354,0.035305,1.7142686135340757e-06,4,12
F14,800000,800000,3523,1,2,0.004403839539023013,0.00440375,8.953902301371552e-08,4,3
F15,400000,400000,1678,1,2,0.004194526596955739,0.004195,4.734030442611267e-07,1,6
F16,800000,800000,7102,1,2,0.0088773098412388,0.0088775,1.9015876119923836e-07,3,3
F17,400000,400000,1707,1,2,0.0042680254293542275,0.0042675,5.254293542278701e-07,3,6
F18,800000,800000,11017,1,2,0.013771158613346435,0.01377125,9.138665356574205e-08,3,3
F19,800000,800000,11786,1,2,0.014731910718611796,0.0147325,5.892813882048958e-07,5,3
F20,800000,800000,5481,1,2,0.006851360893410874,0.00685125,1.1089341087414106e-07,4,3
F21,800000,800000,3371,1,2,0.004213906322463656,0.00421375,1.5632246365675923e-07,5,3
F22,100000,100000,7714,1,2,0.07713867825687226,0.07714,1.3217431277384728e-06,3,24
F23,400000,400000,6359,1,2,0.01589827724969428,0.0158975,7.772496942830276e-07,1,6
F24,400000,400000,9892,1,2,0.024729825147158435,0.02473,1.748528415633499e-07,7,6
F25,100000,100000,3249,1,2,0.03248834585699306,0.03249,1.6541430069363927e-06,3,24
F26,200000,200000,5130,1,2,0.0256492499449249,0.02565,7.500550750980106e-07,5,12
F27,200000,200000,9406,1,2,0.04702804895080298,0.04703,1.9510491970214927e-06,2,12
F28,800000,800000,1841,1,2,0.0023015846837811105,0.00230125,3.3468378111056393e-07,3,3
F29,100000,100000,11700,1,2,0.11699857572020911,0.117,1.4242797908986526e-06,7,24
F30,800000,800000,2386,1,2,0.0029827651728215887,0.0029825,2.65172821588798e-07,2,3
F31,800000,800000,10099,1,2,0.012624162260376326,0.01262375,4.1226037632638435e-07,1,3
F32,400000,400000,3153,1,2,0.007883059838023176,0.0078825,5.598380231758293e-07,3,6
F33,400000,400000,7289,1,2,0.018222551214008398,0.0182225,5.1214008398720035e-08,3,6
F34,400000,400000,11874,1,2,0.02968470925589911,0.029685,2.9074410088855696e-07,1,6
F35,800000,800000,6949,1,2,0.008686212186213127,0.00868625,3.781378687256476e-08,6,3
F36,200000,200000,8387,1,2,0.04193324912529589,0.041935,1.7508747041095063e-06,5,12
F37,800000,800000,3295,1,2,0.004118170968652135,0.00411875,5.790313478649597e-07,7,3
F38,200000,200000,6361,1,2,0.031804420785375126,0.031805,5.792146248739805e-07,2,12
F39,800000,800000,6711,1,2,0.008389077981875423,0.00838875,3.279818754226005e-07,7,3
F40,800000,800000,1237,1,2,0.0015463558736045213,0.00154625,1.0587360452121546e-07,4,3
F41,800000,800000,9835,1,2,0.012293399483581477,0.01229375,3.50516418523919e-07,7,3
F42,400000,400000,9805,1,2,0.024513092008007567,0.0245125,5.920080075674794e-07,2,6
F43,800000,800000,6206,1,2,0.007757291747439249,0.0077575,2.0825256075076432e-07,1,3
F44,800000,800000,6734,1,2,0.008417867833910873,0.0084175,3.6783391087376327e-07,2,3
F45,800000,800000,600,1,2,0.0003707624597665271,0.00075,0.0003792375402334729,6,3
F46,800000,800000,600,1,2,0.00011980183986317477,0.00075,0.0006301981601368252,1,3
F47,200000,200000,9107,1,2,0.045535709574486716,0.045535,7.095744867166576e-07,1,12
F48,400000,400000,1489,1,2,0.003721913839281141,0.0037225,5.861607188591307e-07,6,6
