Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,400000,400000,8149,1,2,0.020371311306037643,0.0203725,1.1886939623589887e-06,3,6
F2,400000,400000,8973,1,2,0.02243222931804889,0.0224325,2.7068195111029647e-07,5,6
F3,800000,800000,1533,1,2,0.0019159954463421336,0.00191625,2.545536578663944e-07,5,3
F4,200000,200000,11676,1,2,0.05837778810391003,0.05838,2.2118960899680795e-06,3,12
F5,800000,800000,10991,1,2,0.013738886426864827,0.01373875,1.3642686482774613e-07,3,3
F6,400000,400000,10489,1,2,0.026223099326514454,0.0262225,5.993265144547955e-07,4,6
F7,800000,800000,4909,1,2,0.006136578324905995,0.00613625,3.2832490599443015e-07,7,3
F8,400000,400000,9077,1,2,0.02269128860069458,0.0226925,1.2113993054195527e-06,6,6
F9,200000,200000,4779,1,2,0.02389431581222612,0.023895,6.841877738805735e-07,5,12
F10,800000,800000,3223,1,2,0.004029249764916587,0.00402875,4.99764916586827e-07,4,3
F11,400000,400000,5171,1,2,0.012927832696497998,0.0129275,3.326964979986219e-07,6,6
F12,800000,800000,600,1,2,0.0007133713379710027,0.00075,3.66286620289973e-05,2,3
F13,400000,400000,635,1,2,0.0015876457428332102,0.0015875,1.4574283321031403e-07,4,6
F14,100000,100000,2950,1,2,0.02949995442165021,0.0295,4.55783497887996e-08,3,24
F15,400000,400000,11813,1,2,0.029532909354506698,0.0295325,4.0935450669812856e-07,4,6
F16,800000,800000,1924,1,2,0.0024050114070650608,0.002405,1.1407065060760335e-08,6,3
F17,800000,800000,9022,1,2,0.01127793413100886,0.0112775,4.3413100886055545e-07,5,3
F18,800000,800000,11091,1,2,0.013863835877154451,0.01386375,8.587715445186606e-08,4,3
F19,200000,200000,5977,1,2,0.029884256186329172,0.029885,7.438136708261267e-07,5,12
F20,800000,800000,4181,1,2,0.005225630815248183,0.00522625,6.191847518165899e-07,3,3
F21,800000,800000,3501,1,2,0.004376844547411163,0.00437625,5.945474111628685e-07,1,3
F22,200000,200000,6135,1,2,0.030676463391104414,0.030675,1.4633911044129033e-06,1,12
F23,800000,800000,7498,1,2,0.009372814139220753,0.0093725,3.1413922075250456e-07,1,3
F24,800000,800000,3989,1,2,0.004986075888762598,0.00498625,1.7411123740245643e-07,5,3
F25,800000,800000,600,1,2,0.00018748061751699963,0.00075,0.0005625193824830004,7,3
F26,800000,800000,1211,1,2,0.001513950509438533,0.00151375,2.0050943853313838e-07,1,3
F27,800000,800000,7749,1,2,0.009686328901798824,0.00968625,7.890179882369397e-08,4,3
F28,800000,800000,6982,1,2,0.008726983700350244,0.0087275,5.16299649755414e-07,4,3
F29,200000,200000,11626,1,2,0.058128864681623205,0.05813,1.1353183767964792e-06,3,12
F30,800000,800000,2541,1,2,0.003176657048724385,0.00317625,4.0704872438521514e-07,3,3
F31,800000,800000,6737,1,2,0.008421012366110925,0.00842125,2.3763388907506455e-07,1,3
F32,200000,200000,6861,1,2,0.03430434198093307,0.034305,6.580190669291941e-07,3,12
F33,200000,200000,8318,1,2,0.04159021048292216,0.04159,2.1048292216108155e-07,4,12
F34,400000,400000,8478,1,2,0.021195815006436913,0.021195,8.150064369147336e-07,4,6
F35,100000,100000,8547,1,2,0.08547130539161232,0.08547,1.305391612319018e-06,3,24
F36,400000,400000,6303,1,2,0.015757953980299833,0.0157575,4.539802998318465e-07,1,6
F37,400000,400000,8678,1,2,0.021695822964746453,0.021695,8.229647464538803e-07,1,6
F38,800000,800000,7135,1,2,0.008918695529164522,0.00891875,5.447083547757692e-08,6,3
F39,800000,800000,3567,1,2,0.004459367012569937,0.00445875,6.170125699369103e-07,6,3
F40,800000,800000,2666,1,2,0.0033327078254863085,0.0033325,2.0782548630854727e-07,7,3
F41,400000,400000,10804,1,2,0.02701109211522698,0.02701,1.0921152269818823e-06,1,6
F42,400000,400000,11368,1,2,0.028420090697649433,0.02842,9.069764943248071e-08,6,6
F43,400000,400000,6537,1,2,0.01634233843438876,0.0163425,1.6156561124039404e-07,6,6
F44,400000,400000,2557,1,2,0.006391889110019824,0.0063925,6.108899801753401e-07,5,6
F45,400000,400000,9389,1,2,0.023473729449491748,0.0234725,1.2294494917478027e-06,3,6
F46,200000,200000,7955,1,2,0.039774887301034775,0.039775,1.126989652225352e-07,4,12
F47,800000,800000,11282,1,2,0.014102948531687688,0.0141025,4.485316876870482e-07,5,3
F48,400000,400000,3743,1,2,0.009357577939188122,0.0093575,7.793918812247502e-08,3,6
