Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,800000,800000,6513,1,2,0.008140833323524221,0.00814125,4.16676475777783e-07,6,3
F2,800000,800000,2782,1,2,0.0034771813501640603,0.0034775,3.1864983593985277e-07,5,3
F3,400000,400000,1951,1,2,0.004877686674386816,0.0048775,1.8667438681646553e-07,3,6
F4,800000,800000,2593,1,2,0.003240752691658577,0.00324125,4.973083414230514e-07,1,3
F5,800000,800000,1813,1,2,0.0022659211720317263,0.00226625,3.2882796827376354e-07,3,3
F6,200000,200000,11515,1,2,0.057574274769074174,0.057575,7.252309258271028e-07,7,12
F7,800000,800000,1700,1,2,0.0021244563369210434,0.002125,5.436630789567437e-07,1,3
F8,800000,800000,2383,1,2,0.0029782083805592885,0.00297875,5.416194407115681e-07,2,3
F9,400000,400000,11427,1,2,0.02856804557111914,0.0285675,5.455711191391932e-07,7,6
F10,200000,200000,1362,1,2,0.006809961968125555,0.00681,3.803187444487155e-08,7,12
F11,800000,800000,600,1,2,4.3095674383097915e-05,0.00075,0.0007069043256169021,4,3
F12,100000,100000,4515,1,2,0.045151725206138416,0.04515,1.725206138412927e-06,7,24
F13,800000,800000,2455,1,2,0.0030683505702052694,0.00306875,3.9942979473050685e-07,6,3
F14,800000,800000,4765,1,2,0.005956019443774441,0.00595625,2.3055622555903654e-07,1,3
F15,100000,100000,7986,1,2,0.0798582894337011,0.07986,1.7105662988986525e-06,7,24
F16,400000,400000,1178,1,2,0.0029444112545184975,0.002945,5.887454815026345e-07,7,6
F17,200000,200000,10089,1,2,0.050444723667460556,0.050445,2.763325394408711e-07,7,12
F18,200000,200000,7510,1,2,0.03754932853306159,0.03755,6.714669384122463e-07,7,12
F19,800000,800000,1035,1,2,0.0012938464157511431,0.00129375,9.641575114314148e-08,5,3
F20,800000,800000,9626,1,2,0.012033038051610101,0.0120325,5.380516101011895e-07,2,3
F21,400000,400000,6648,1,2,0.016620199350118714,0.01662,1.993501187146085e-07,2,6
F22,800000,800000,600,1,2,0.00033165375558635857,0.00075,0.00041834624441364145,6,3
F23,800000,800000,6797,1,2,0.00849612645642328,0.00849625,1.2354357671953697e-07,5,3
F24,200000,200000,9691,1,2,0.04845400170309422,0.048455,9.982969057797941e-07,7,12
F25,800000,800000,3983,1,2,0.004978195427889243,0.00497875,5.545721107570387e-07,7,3
F26,800000,800000,7649,1,2,0.00956169886844832,0.00956125,4.4886844832031647e-07,6,3
F27,800000,800000,9730,1,2,0.012162560204333428,0.0121625,6.020433342829312e-08,6,3
F28,800000,800000,600,1,2,0.0005308299448413822,0.00075,0.00021917005515861778,4,3
F29,400000,400000,7961,1,2,0.019902038494058694,0.0199025,4.6150594130642264e-07,7,6
F30,400000,400000,9865,1,2,0.024662388173961936,0.0246625,1.1182603806489388e-07,7,6
F31,800000,800000,9219,1,2,0.011524145418326304,0.01152375,3.9541832630440865e-07,7,3
F32,400000,400000,11340,1,2,0.028350597323482718,0.02835,5.973234827177931e-07,2,6
F33,800000,800000,3031,1,2,0.0037889129119128007,0.00378875,1.629119128006458e-07,4,3
F34,800000,800000,4241,1,2,0.005301630653153866,0.00530125,3.8065315386554e-07,6,3
F35,800000,800000,4203,1,2,0.00525435577757033,0.00525375,6.057775703300489e-07,2,3
F36,200000,200000,7261,1,2,0.03630451081216385,0.036305,4.891878361487634e-07,7,12
F37,200000,200000,10183,1,2,0.050913417748370354,0.050915,1.5822516296476463e-06,7,12
F38,800000,800000,5802,1,2,0.007252030277491606,0.0072525,4.6972250839459606e-07,2,3
F39,800000,800000,6883,1,2,0.008603339898067303,0.00860375,4.101019326976929e-07,7,3
F40,400000,400000,8075,1,2,0.020188075724346305,0.0201875,5.75724346304346e-07,2,6
F41,800000,800000,4951,1,2,0.006188390430217017,0.00618875,3.595697829830713e-07,5,3
F42,800000,800000,8659,1,2,0.010823328905447682,0.01082375,4.2109455231781334e-07,5,3
F43,200000,200000,7153,1,2,0.035765045682127225,0.035765,4.5682127226831515e-08,7,12
F44,400000,400000,3669,1,2,0.009172569290069224,0.0091725,6.929006922395953e-08,2,6
F45,200000,200000,10107,1,2,0.050537460162778075,0.050535,2.4601627780784785e-06,7,12
F46,400000,400000,6014,1,2,0.015035158797961808,0.015035,1.587979618078439e-07,7,6
F47,200000,200000,6586,1,2,0.032930648849534574,0.03293,6.48849534573559e-07,7,12
F48,800000,800000,5165,1,2,0.006456625272357999,0.00645625,3.752723579985087e-07,3,3
