Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,800000,800000,11336,1,2,0.01417047064471777,0.01417,4.706447177694334e-07,5,3
F2,400000,400000,7337,1,2,0.018342136761174133,0.0183425,3.6323882586855594e-07,7,6
F3,800000,800000,8275,1,2,0.010343464742431197,0.01034375,2.85257568804001e-07,3,3
F4,400000,400000,10424,1,2,0.026060686968217506,0.02606,6.869682175059122e-07,7,6
F5,200000,200000,6272,1,2,0.031358812101486944,0.03136,1.187898513055341e-06,4,12
F6,400000,400000,7824,1,2,0.01956034237234139,0.01956,3.42372341387287e-07,6,6
F7,400000,400000,7045,1,2,0.017613676393143485,0.0176125,1.1763931434850827e-06,4,6
F8,800000,800000,2363,1,2,0.002953144299077337,0.00295375,6.057009226631029e-07,4,3
F9,200000,200000,4088,1,2,0.020441206650641863,0.02044,1.206650641863427e-06,4,12
F10,400000,400000,6967,1,2,0.017416833925316122,0.0174175,6.660746838769993e-07,3,6
F11,800000,800000,600,1,2,4.8999490748991015e-05,0.00075,0.000701000509251009,3,3
F12,200000,200000,8259,1,2,0.041292828122409864,0.041295,2.1718775901347076e-06,4,12
F13,400000,400000,11451,1,2,0.028627955424759488,0.0286275,4.5542475948789907e-07,4,6
F14,200000,200000,7085,1,2,0.035424053440547,0.035425,9.465594529994847e-07,4,12
F15,200000,200000,4437,1,2,0.022185818093566456,0.022185,8.180935664563183e-07,7,12
F16,800000,800000,796,1,2,0.0009945035097191912,0.000995,4.964902808087934e-07,4,3
F17,800000,800000,4187,1,2,0.005234010835453273,0.00523375,2.608354532735932e-07,5,3
F18,400000,400000,8976,1,2,0.022439445369460853,0.02244,5.54630539148504e-07,5,6
F19,400000,400000,11379,1,2,0.028446293823299218,0.0284475,1.2061767007826019e-06,5,6
F20,800000,800000,10267,1,2,0.012833200456583538,0.01283375,5.495434164618646e-07,6,3
F21,400000,400000,6227,1,2,0.015567166270944177,0.0155675,3.337290558225875e-07,7,6
F22,800000,800000,957,1,2,0.0011956774019042937,0.00119625,5.725980957063236e-07,5,3
F23,400000,400000,10483,1,2,0.026208377614872713,0.0262075,8.776148727115962e-07,5,6
F24,200000,200000,4434,1,2,0.022169790752854523,0.02217,2.092471454752387e-07,5,12
F25,400000,400000,10179,1,2,0.025447443423220695,0.0254475,5.657677930662186e-08,3,6
F26,400000,400000,8716,1,2,0.021791091086461767,0.02179,1.091086461766505e-06,3,6
F27,200000,200000,5841,1,2,0.02920476906133851,0.029205,2.3093866148918285e-07,5,12
F28,200000,200000,6417,1,2,0.0320829585662008,0.032085,2.0414337991991882e-06,5,12
F29,200000,200000,8701,1,2,0.043502872408708426,0.043505,2.1275912915758033e-06,4,12
F30,800000,800000,9985,1,2,0.012481153935129663,0.01248125,9.606487033630984e-08,3,3
F31,200000,200000,6887,1,2,0.03443297355269409,0.034435,2.0264473059097843e-06,4,12
F32,800000,800000,3767,1,2,0.004709031407471642,0.00470875,2.8140747164191043e-07,7,3
F33,400000,400000,1977,1,2,0.0049428157376203985,0.0049425,3.1573762039865255e-07,2,6
F34,400000,400000,10038,1,2,0.025096195135320548,0.025095,1.195135320548879e-06,4,6
F35,400000,400000,11122,1,2,0.027804749451537075,0.027805,2.505484629246324e-07,3,6
F36,400000,400000,2252,1,2,0.005630030934387353,0.00563,3.093438735377041e-08,7,6
F37,800000,800000,2544,1,2,0.00318000316896469,0.00318,3.1689646900513735e-09,5,3
F38,800000,800000,9639,1,2,0.012048325760248696,0.01204875,4.2423975130448377e-07,1,3
F39,800000,800000,11565,1,2,0.014456239221220024,0.01445625,1.0778779976211572e-08,4,3
F40,400000,400000,6899,1,2,0.017247899249582255,0.0172475,3.9924958225578955e-07,5,6
F41,400000,400000,10694,1,2,0.02673530575439298,0.026735,3.057543929811668e-07,4,6
F42,800000,800000,4923,1,2,0.006153889053127609,0.00615375,1.390531276087778e-07,6,3
F43,800000,800000,600,1,2,0.00039374019841384444,0.00075,0.00035625980158615557,2,3
F44,400000,400000,2235,1,2,0.005587878772226967,0.0055875,3.7877222696779816e-07,4,6
F45,400000,400000,1915,1,2,0.00478724582900443,0.0047875,2.541709955700133e-07,6,6
F46,400000,400000,6351,1,2,0.015877451795934812,0.0158775,4.820406518737941e-08,6,6
F47,200000,200000,9142,1,2,0.04571026817151652,0.04571,2.6817151652092086e-07,4,12
F48,800000,800000,9195,1,2,0.011493840898242635,0.01149375,9.089824263425195e-08,1,3
