Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,200000,200000,11371,1,2,0.056856540614561246,0.056855,1.5406145612434363e-06,2,12
F2,200000,200000,6285,1,2,0.03142487641989378,0.031425,1.235801062246522e-07,2,12
F3,800000,800000,8655,1,2,0.010818745229568827,0.01081875,4.7704311733481886e-09,1,3
F4,200000,200000,6649,1,2,0.03324292432630549,0.033245,2.0756736945071186e-06,5,12
F5,800000,800000,5878,1,2,0.0073469058611037585,0.0073475,5.941388962413252e-07,5,3
F6,400000,400000,10883,1,2,0.02720784164579204,0.0272075,3.416457920422944e-07,1,6
F7,400000,400000,2016,1,2,0.005039601449643216,0.00504,3.985503567839957e-07,1,6
F8,800000,800000,5495,1,2,0.006869103417276867,0.00686875,3.534172768673849e-07,4,3
F9,800000,800000,7219,1,2,0.009024009648096243,0.00902375,2.596480962423209e-07,5,3
F10,200000,200000,3231,1,2,0.016155877882410463,0.016155,8.778824104639649e-07,5,12
F11,200000,200000,10781,1,2,0.053905175076856326,0.053905,1.7507685632495162e-07,5,12
F12,800000,800000,911,1,2,0.001139013334644834,0.00113875,2.6333464483389163e-07,6,3
F13,400000,400000,9528,1,2,0.023819544959747474,0.02382,4.5504025252690594e-07,2,6
F14,800000,800000,600,1,2,0.0003327906472307962,0.00075,0.0004172093527692038,3,3
F15,400000,400000,11409,1,2,0.028521461407139514,0.0285225,1.0385928604847439e-06,7,6
F16,200000,200000,8189,1,2,0.04094642417139155,0.040945,1.424171391546658e-06,7,12
F17,800000,800000,10586,1,2,0.01323290280549927,0.0132325,4.028054992697566e-07,6,3
F18,800000,800000,6664,1,2,0.008329745365625418,0.00833,2.546343745822577e-07,7,3
F19,400000,400000,6739,1,2,0.016846978929336454,0.0168475,5.210706635477846e-07,1,6
F20,400000,400000,1339,1,2,0.003347752340092436,0.0033475,2.523400924356149e-07,4,6
F21,800000,800000,4921,1,2,0.006151197137196696,0.00615125,5.286280330401433e-08,2,3
F22,200000,200000,9767,1,2,0.04883349865499609,0.048835,1.5013450039152998e-06,2,12
F23,800000,800000,1291,1,2,0.0016141278696997774,0.00161375,3.778696997774455e-07,3,3
F24,200000,200000,2736,1,2,0.013679604788384092,0.01368,3.9521161590734544e-07,2,12
F25,400000,400000,3126,1,2,0.00781500909489008,0.007815,9.09489007890063e-09,6,6
F26,400000,400000,921,1,2,0.002302581107014645,0.0023025,8.110701464527498e-08,1,6
F27,800000,800000,4065,1,2,0.0050812729573870286,0.00508125,2.2957387028725573e-08,5,3
F28,400000,400000,3158,1,2,0.007895144258380726,0.007895,1.442583807270692e-07,2,6
F29,400000,400000,9728,1,2,0.02432101058441588,0.02432,1.0105844158794786e-06,7,6
F30,400000,400000,8800,1,2,0.02200072258318503,0.022,7.225831850296571e-07,5,6
F31,200000,200000,11727,1,2,0.05863594901323599,0.058635,9.490132359887826e-07,2,12
F32,400000,400000,9317,1,2,0.023291792441420267,0.0232925,7.07558579733647e-07,1,6
F33,400000,400000,8171,1,2,0.020427186227096855,0.0204275,3.137729031460479e-07,7,6
F34,800000,800000,1845,1,2,0.0023067504643658476,0.00230625,5.004643658474903e-07,5,3
F35,800000,800000,5679,1,2,0.007098806218193088,0.00709875,5.621819308774395e-08,1,3
F36,400000,400000,1363,1,2,0.0034073907027705463,0.0034075,1.0929722945359627e-07,7,6
F37,400000,400000,10135,1,2,0.025338170822189754,0.0253375,6.708221897550048e-07,5,6
F38,800000,800000,3112,1,2,0.003890338531640891,0.00389,3.385316408913673e-07,2,3
F39,400000,400000,8369,1,2,0.020922558030700256,0.0209225,5.8030700255534695e-08,4,6
F40,400000,400000,5780,1,2,0.014449477506772432,0.01445,5.224932275674915e-07,4,6
F41,800000,800000,2047,1,2,0.002558804978836371,0.00255875,5.4978836371098044e-08,6,3
F42,800000,800000,4869,1,2,0.00608656001385903,0.00608625,3.1001385903013656e-07,6,3
F43,200000,200000,7715,1,2,0.03857559540218598,0.038575,5.954021859849723e-07,1,12
F44,800000,800000,6877,1,2,0.008595912109550442,0.00859625,3.3789044955739866e-07,4,3
F45,400000,400000,5542,1,2,0.013854436278491852,0.013855,5.637215081469305e-07,7,6
F46,200000,200000,3818,1,2,0.019089752614375285,0.01909,2.473856247145467e-07,2,12
F47,200000,200000,3729,1,2,0.018644897902947828,0.018645,1.0209705217020804e-07,6,12
F48,800000,800000,5231,1,2,0.006538200690593568,0.00653875,5.493094064326284e-07,7,3
