Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,400000,400000,1737,1,2,0.004343652199676473,0.0043425,1.1521996764731965e-06,7,3
F2,400000,400000,3991,1,2,0.00997670327440181,0.0099775,7.967255981899957e-07,2,3
F3,200000,200000,1767,1,2,0.00883478411276728,0.008835,2.1588723272090993e-07,2,6
F4,400000,400000,2943,1,2,0.007357107482579228,0.0073575,3.925174207721274e-07,5,3
F5,100000,100000,3703,1,2,0.03703121878120541,0.03703,1.2187812054101355e-06,5,12
F6,100000,100000,6100,1,2,0.06099929931158887,0.061,7.00688411126027e-07,2,12
F7,400000,400000,6569,1,2,0.016422159202869047,0.0164225,3.407971309529745e-07,1,3
F8,400000,400000,1715,1,2,0.004288252278173421,0.0042875,7.522781734214945e-07,4,3
F9,200000,200000,961,1,2,0.004805788505549691,0.004805,7.885055496904825e-07,3,6
F10,400000,400000,6381,1,2,0.01595141322228877,0.0159525,1.0867777112330557e-06,1,3
F11,400000,400000,8683,1,2,0.02170847263568787,0.0217075,9.726356878687892e-07,5,3
F12,400000,400000,600,1,2,0.00021607813624391348,0.0015,0.0012839218637560866,6,3
F13,100000,100000,7053,1,2,0.07053313424541063,0.07053,3.1342454106381146e-06,5,12
F14,200000,200000,9759,1,2,0.04879668001502463,0.048795,1.6800150246312762e-06,5,6
F15,400000,400000,3321,1,2,0.008302210008131139,0.0083025,2.8999186886188855e-07,3,3
F16,400000,400000,2584,1,2,0.006461017359473853,0.00646,1.01735947385332e-06,6,3
F17,400000,400000,3537,1,2,0.008842796916681328,0.0088425,2.969166813283908e-07,5,3
F18,200000,200000,2606,1,2,0.01303107084598859,0.01303,1.0708459885905297e-06,4,6
F19,100000,100000,965,1,2,0.00964997665559053,0.00965,2.3344409469730487e-08,4,12
F20,100000,100000,7270,1,2,0.0727047104861015,0.0727,4.71048610149738e-06,2,12
F21,100000,100000,601,1,2,0.006009304841287144,0.00601,6.951587128555675e-07,1,12
F22,400000,400000,4783,1,2,0.011958480355683032,0.0119575,9.803556830327576e-07,1,3
F23,200000,200000,6750,1,2,0.03375205463638781,0.03375,2.054636387804898e-06,1,6
F24,400000,400000,7742,1,2,0.019355568552261393,0.019355,5.685522613922689e-07,1,3
F25,200000,200000,4523,1,2,0.022614115643446064,0.022615,8.843565539352893e-07,1,6
F26,400000,400000,1099,1,2,0.002746929433824208,0.0027475,5.705661757920977e-07,2,3
F27,200000,200000,2382,1,2,0.011909240427374956,0.01191,7.59572625044086e-07,2,6
F28,400000,400000,1540,1,2,0.003849485450172163,0.00385,5.145498278369756e-07,1,3
F29,400000,400000,600,1,2,0.0001504711418739979,0.0015,0.0013495288581260021,5,3
F30,400000,400000,2166,1,2,0.005415391062015329,0.005415,3.910620153292632e-07,7,3
F31,400000,400000,6242,1,2,0.015603877911730457,0.015605,1.1220882695436862e-06,2,3
F32,200000,200000,6945,1,2,0.0347261938342964,0.034725,1.1938342963993542e-06,2,6
F33,200000,200000,3671,1,2,0.018353975632536684,0.018355,1.0243674633154953e-06,2,6
F34,400000,400000,3373,1,2,0.008433449671411908,0.0084325,9.496714119070632e-07,6,3
F35,400000,400000,4815,1,2,0.0120364624180187,0.0120375,1.0375819812988296e-06,5,3
F36,400000,400000,600,1,2,0.0006416095742754757,0.0015,0.0008583904257245243,6,3
F37,400000,400000,6563,1,2,0.016407784689153215,0.0164075,2.8468915321683275e-07,5,3
F38,400000,400000,9430,1,2,0.023574705160851306,0.023575,2.948391486928825e-07,2,3
F39,400000,400000,4598,1,2,0.011495351155120292,0.011495,3.511551202924762e-07,5,3
F40,200000,200000,3772,1,2,0.018859820110646283,0.01886,1.7988935371512915e-07,5,6
F41,200000,200000,1751,1,2,0.008754455959890703,0.008755,5.440401092977193e-07,4,6
F42,400000,400000,2399,1,2,0.00599673254633111,0.0059975,7.67453668890257e-07,4,3
F43,400000,400000,9464,1,2,0.023659592096809977,0.02366,4.079031900236507e-07,5,3
F44,400000,400000,2617,1,2,0.00654136789104863,0.0065425,1.1321089513696703e-06,2,3
F45,200000,200000,2151,1,2,0.010755075708747272,0.010755,7.570874727136356e-08,1,6
F46,100000,100000,882,1,2,0.008819020524968843,0.00882,9.794750311566819e-07,1,12
F47,100000,100000,1168,1,2,0.011679551735759946,0.01168,4.4826424005356413e-07,4,12
F48,400000,400000,7881,1,2,0.019702392503167823,0.0197025,1.0749683217875505e-07,2,3
