Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,200000,200000,3313,1,2,0.016565102683372745,0.016565,1.0268337274563222e-07,7,6
F2,400000,400000,3067,1,2,0.007668729254196038,0.0076675,1.2292541960385109e-06,1,3
F3,400000,400000,1046,1,2,0.0026148556904787013,0.002615,1.4430952129888125e-07,2,3
F4,200000,200000,6591,1,2,0.03295542317329969,0.032955,4.2317329969343564e-07,7,6
F5,400000,400000,8673,1,2,0.02168341847686961,0.0216825,9.184768696088308e-07,7,3
F6,200000,200000,8506,1,2,0.042532293011253164,0.04253,2.2930112531655e-06,6,6
F7,400000,400000,1245,1,2,0.0031130620604046255,0.0031125,5.620604046257041e-07,4,3
F8,200000,200000,1701,1,2,0.008505530215187185,0.008505,5.302151871843658e-07,5,6
F9,200000,200000,4433,1,2,0.022164922823109223,0.022165,7.717689077743617e-08,6,6
F10,400000,400000,809,1,2,0.002022093851534623,0.0020225,4.061484653768155e-07,1,3
F11,100000,100000,2663,1,2,0.02663020582172404,0.02663,2.0582172403915688e-07,7,12
F12,400000,400000,5041,1,2,0.012603213934137547,0.0126025,7.139341375462377e-07,4,3
F13,400000,400000,600,1,2,2.1075372550694027e-05,0.0015,0.001478924627449306,4,3
F14,200000,200000,3994,1,2,0.019971035408493654,0.01997,1.0354084936520236e-06,3,6
F15,400000,400000,2085,1,2,0.0052119913386580174,0.0052125,5.086613419826719e-07,6,3
F16,400000,400000,1971,1,2,0.004926603226284687,0.0049275,8.967737153125349e-07,5,3
F17,100000,100000,6387,1,2,0.06387177830676305,0.06387,1.77830676305335e-06,5,12
F18,400000,400000,6085,1,2,0.015212940222469884,0.0152125,4.402224698836499e-07,3,3
F19,400000,400000,1331,1,2,0.0033271417075609877,0.0033275,3.5829243901245797e-07,6,3
F20,200000,200000,4119,1,2,0.020595055536729023,0.020595,5.5536729024613374e-08,5,6
F21,400000,400000,847,1,2,0.002118137077924298,0.0021175,6.370779242980372e-07,5,3
F22,400000,400000,7225,1,2,0.018061456701487455,0.0180625,1.0432985125437277e-06,6,3
F23,400000,400000,3578,1,2,0.008944625033455667,0.008945,3.749665443333189e-07,6,3
F24,200000,200000,10964,1,2,0.05482043622961097,0.05482,4.3622961096861923e-07,6,6
F25,200000,200000,8403,1,2,0.04201497520089498,0.042015,2.479910501951288e-08,7,6
F26,400000,400000,1175,1,2,0.002937324313223244,0.0029375,1.756867767559525e-07,3,3
F27,100000,100000,859,1,2,0.008589947676132748,0.00859,5.232386725284588e-08,4,12
F28,200000,200000,1660,1,2,0.00830121891794039,0.0083,1.2189179403893774e-06,2,6
F29,400000,400000,4021,1,2,0.010052672328880796,0.0100525,1.723288807955331e-07,3,3
F30,400000,400000,10011,1,2,0.02502708441931223,0.0250275,4.1558068777231005e-07,5,3
F31,200000,200000,7379,1,2,0.036895422891246143,0.036895,4.2289124614625084e-07,5,6
F32,400000,400000,1981,1,2,0.004953250348464,0.0049525,7.503484639997254e-07,4,3
F33,200000,200000,10279,1,2,0.05139572388509628,0.051395,7.238850962751342e-07,5,6
F34,400000,400000,3089,1,2,0.007722876309399246,0.0077225,3.7630939924565565e-07,3,3
F35,400000,400000,5004,1,2,0.012509081681663786,0.01251,9.183183362140857e-07,5,3
F36,400000,400000,1785,1,2,0.0044630675038365986,0.0044625,5.675038365982391e-07,2,3
F37,200000,200000,2779,1,2,0.013895217092918383,0.013895,2.1709291838332978e-07,7,6
F38,200000,200000,5390,1,2,0.026950804264875977,0.02695,8.042648759754023e-07,6,6
F39,100000,100000,3333,1,2,0.033329733104437737,0.03333,2.6689556226200395e-07,6,12
F40,200000,200000,724,1,2,0.0036190269642315254,0.00362,9.730357684745866e-07,1,6
F41,400000,400000,1061,1,2,0.0026521696225745017,0.0026525,3.303774254981816e-07,7,3
F42,400000,400000,1685,1,2,0.004211497864931468,0.0042125,1.0021350685318273e-06,3,3
F43,100000,100000,2732,1,2,0.02731915818618358,0.02732,8.418138164219269e-07,5,12
F44,400000,400000,2950,1,2,0.007373905719855897,0.007375,1.0942801441024552e-06,7,3
F45,400000,400000,3810,1,2,0.009523782342436282,0.009525,1.2176575637182913e-06,7,3
F46,100000,100000,1645,1,2,0.016449211799360708,0.01645,7.882006392914698e-07,5,12
F47,100000,100000,6009,1,2,0.06009273701042318,0.06009,2.737010423185804e-06,5,12
F48,400000,400000,5997,1,2,0.0149926946548849,0.0149925,1.946548849000168e-07,6,3
