Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,200000,200000,4351,1,2,0.0217560525706072,0.021755,1.0525706071982943e-06,5,6
F2,100000,100000,7040,1,2,0.07039900474666738,0.0704,9.952533326224033e-07,3,12
F3,400000,400000,10571,1,2,0.026427026728030656,0.0264275,4.7327196934371374e-07,7,3
F4,400000,400000,8610,1,2,0.021525241718561294,0.021525,2.4171856129531766e-07,2,3
F5,400000,400000,1929,1,2,0.004823630585622407,0.0048225,1.130585622406699e-06,5,3
F6,400000,400000,4914,1,2,0.012286218416494132,0.012285,1.2184164941315967e-06,4,3
F7,200000,200000,3629,1,2,0.01814468157697069,0.018145,3.184230293121204e-07,1,6
F8,400000,400000,6099,1,2,0.015247569264200456,0.0152475,6.926420045502701e-08,5,3
F9,100000,100000,4136,1,2,0.04135904389123879,0.04136,9.561087612117158e-07,1,12
F10,400000,400000,600,1,2,0.001475840780071791,0.0015,2.415921992820905e-05,4,3
F11,400000,400000,8705,1,2,0.02176166230559362,0.0217625,8.376944063796798e-07,3,3
F12,400000,400000,600,1,2,0.0012834192745476702,0.0015,0.0002165807254523298,3,3
F13,400000,400000,5287,1,2,0.013216446202062526,0.0132175,1.0537979374738993e-06,6,3
F14,400000,400000,2087,1,2,0.005217479077505471,0.0052175,2.092249452856354e-08,1,3
F15,200000,200000,8241,1,2,0.04120727287427428,0.041205,2.2728742742825214e-06,1,6
F16,400000,400000,600,1,2,0.0013614424326573449,0.0015,0.00013855756734265515,6,3
F17,200000,200000,2040,1,2,0.010200787029760239,0.0102,7.870297602380338e-07,5,6
F18,400000,400000,8446,1,2,0.021115922396252373,0.021115,9.22396252375085e-07,6,3
F19,100000,100000,700,1,2,0.007001063932242979,0.007,1.0639322429789252e-06,7,12
F20,400000,400000,600,1,2,4.814444680256713e-06,0.0015,0.0014951855553197433,5,3
F21,400000,400000,1128,1,2,0.002819210216106316,0.00282,7.897838936840769e-07,1,3
F22,400000,400000,1719,1,2,0.0042977120232718935,0.0042975,2.1202327189339537e-07,2,3
F23,400000,400000,843,1,2,0.00210777772055748,0.0021075,2.7772055747991853e-07,7,3
F24,200000,200000,7249,1,2,0.036246986203363085,0.036245,1.986203363085748e-06,1,6
F25,200000,200000,616,1,2,0.003079825772462186,0.00308,1.742275378140319e-07,5,6
F26,400000,400000,3011,1,2,0.007528749653447686,0.0075275,1.2496534476857599e-06,4,3
F27,100000,100000,3407,1,2,0.03406820803999927,0.03407,1.791960000732673e-06,3,12
F28,200000,200000,2541,1,2,0.012705505147668494,0.012705,5.051476684950901e-07,7,6
F29,100000,100000,6587,1,2,0.06586767253451853,0.06587,2.3274654814692264e-06,3,12
F30,400000,400000,600,1,2,0.0014063948187998387,0.0015,9.360518120016129e-05,1,3
F31,400000,400000,4047,1,2,0.010116482127755178,0.0101175,1.017872244822235e-06,2,3
F32,400000,400000,4295,1,2,0.010737456180419491,0.0107375,4.381958050928003e-08,1,3
F33,400000,400000,5727,1,2,0.014316963753316203,0.0143175,5.362466837972868e-07,2,3
F34,100000,100000,7369,1,2,0.0736930303078989,0.07369,3.0303078988880294e-06,3,12
F35,400000,400000,3753,1,2,0.009382100087945516,0.0093825,3.9991205448390577e-07,6,3
F36,200000,200000,4955,1,2,0.024775289326220057,0.024775,2.893262200584501e-07,1,6
F37,100000,100000,3731,1,2,0.03730899173284352,0.03731,1.008267156481224e-06,7,12
F38,200000,200000,3917,1,2,0.019584881904735035,0.019585,1.1809526496639466e-07,7,6
F39,400000,400000,7313,1,2,0.018283658728493107,0.0182825,1.1587284931072195e-06,3,3
F40,200000,200000,7507,1,2,0.03753401353435812,0.037535,9.864656418806517e-07,3,6
F41,400000,400000,600,1,2,0.0005664145058871944,0.0015,0.0009335854941128056,4,3
F42,400000,400000,600,1,2,0.0012571491381900418,0.0015,0.00024285086180995822,7,3
F43,200000,200000,1617,1,2,0.00808475160510018,0.008085,2.483948998207447e-07,3,6
F44,400000,400000,10263,1,2,0.025656396373352888,0.0256575,1.1036266471114997e-06,4,3
F45,100000,100000,2006,1,2,0.020059732666117255,0.02006,2.6733388274607917e-07,4,12
F46,400000,400000,10889,1,2,0.02722353558828692,0.0272225,1.0355882869191035e-06,7,3
F47,200000,200000,2339,1,2,0.011695801560972116,0.011695,8.015609721159084e-07,3,6
F48,400000,400000,1142,1,2,0.00285416772332242,0.002855,8.322766775798081e-07,6,3
