Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,200000,200000,9031,1,2,0.045154766792808165,0.045155,2.3320719183539396e-07,4,6
F2,400000,400000,10438,1,2,0.02609531505840168,0.026095,3.150584016800573e-07,7,3
F3,400000,400000,793,1,2,0.001983087231522629,0.0019825,5.872315226290031e-07,6,3
F4,100000,100000,3400,1,2,0.03399942646701215,0.034,5.735329878520101e-07,4,12
F5,400000,400000,5629,1,2,0.014071437925462948,0.0140725,1.062074537051469e-06,5,3
F6,200000,200000,1675,1,2,0.008375990483771245,0.008375,9.904837712446102e-07,5,6
F7,200000,200000,6286,1,2,0.03142941816848488,0.03143,5.818315151201459e-07,5,6
F8,400000,400000,10283,1,2,0.025707335464052128,0.0257075,1.6453594787330106e-07,5,3
F9,400000,400000,1825,1,2,0.004562291049945211,0.0045625,2.0895005478898526e-07,3,3
F10,200000,200000,7465,1,2,0.03732422067032237,0.037325,7.793296776248404e-07,5,6
F11,200000,200000,1421,1,2,0.0071052673360431085,0.007105,2.673360431082461e-07,4,6
F12,200000,200000,3265,1,2,0.016324905804630974,0.016325,9.419536902560699e-08,1,6
F13,200000,200000,9141,1,2,0.045703325585136234,0.045705,1.6744148637684586e-06,4,6
F14,400000,400000,10860,1,2,0.027150027371892427,0.02715,2.7371892426242272e-08,4,3
F15,400000,400000,2481,1,2,0.006202007678228871,0.0062025,4.923217711283456e-07,6,3
F16,400000,400000,2819,1,2,0.00704806582273465,0.0070475,5.658227346504868e-07,1,3
F17,100000,100000,611,1,2,0.00610935995183115,0.00611,6.400481688496537e-07,2,12
F18,400000,400000,600,1,2,0.0001853387678920626,0.0015,0.0013146612321079374,3,3
F19,400000,400000,9409,1,2,0.0235233664248225,0.0235225,8.664248225022375e-07,1,3
F20,100000,100000,2150,1,2,0.021500625236752446,0.0215,6.252367524481328e-07,4,12
F21,200000,200000,8280,1,2,0.041398749483757935,0.0414,1.2505162420642368e-06,5,6
F22,200000,200000,786,1,2,0.0039300766505186435,0.00393,7.665051864318845e-08,5,6
F23,400000,400000,1545,1,2,0.0038613360834069965,0.0038625,1.1639165930035257e-06,1,3
F24,400000,400000,4873,1,2,0.012183216903170202,0.0121825,7.169031702013856e-07,5,3
F25,200000,200000,2405,1,2,0.012024693999683866,0.012025,3.060003161328012e-07,7,6
F26,400000,400000,600,1,2,0.0008014077466708125,0.0015,0.0006985922533291875,2,3
F27,400000,400000,600,1,2,0.0008670987138038044,0.0015,0.0006329012861961956,3,3
F28,400000,400000,600,1,2,0.0009278761225240406,0.0015,0.0005721238774759594,6,3
F29,200000,200000,2347,1,2,0.011734743880179144,0.011735,2.561198208569232e-07,1,6
F30,200000,200000,6155,1,2,0.030774611947430308,0.030775,3.8805256969212665e-07,2,6
F31,200000,200000,875,1,2,0.00437415443671596,0.004375,8.455632840402572e-07,4,6
F32,200000,200000,9078,1,2,0.04539035027577609,0.04539,3.502757760925901e-07,5,6
F33,400000,400000,4613,1,2,0.011533405111382622,0.0115325,9.051113826225726e-07,2,3
F34,200000,200000,2733,1,2,0.013664299761782295,0.013665,7.002382177052902e-07,4,6
F35,400000,400000,5553,1,2,0.013882451588551559,0.0138825,4.841144844204559e-08,2,3
F36,100000,100000,3600,1,2,0.035999653970568785,0.036,3.4602943121270213e-07,7,12
F37,200000,200000,10513,1,2,0.05256443017511006,0.052565,5.698248899399516e-07,5,6
F38,400000,400000,4178,1,2,0.010443922733579997,0.010445,1.0772664200027482e-06,6,3
F39,400000,400000,9143,1,2,0.022857454817054312,0.0228575,4.5182945686977893e-08,7,3
F40,400000,400000,1623,1,2,0.004056707212165278,0.0040575,7.927878347222667e-07,7,3
F41,400000,400000,600,1,2,0.0001701828022153129,0.0015,0.0013298171977846871,2,3
F42,400000,400000,9287,1,2,0.023216436778437266,0.0232175,1.0632215627325026e-06,2,3
F43,100000,100000,790,1,2,0.007899213133219687,0.0079,7.868667803133389e-07,7,12
F44,400000,400000,600,1,2,0.0005202301489889982,0.0015,0.0009797698510110018,7,3
F45,200000,200000,2760,1,2,0.013801087769069326,0.0138,1.0877690693258946e-06,3,6
F46,100000,100000,3843,1,2,0.03842889569766215,0.03843,1.1043023378509709e-06,4,12
F47,400000,400000,4021,1,2,0.01005139472242398,0.0100525,1.105277576020705e-06,3,3
F48,200000,200000,9995,1,2,0.04997268237528099,0.049975,2.3176247190073718e-06,5,6
