Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,200000,200000,4985,1,2,0.024924986301629204,0.024925,1.369837079531755e-08,5,6
F2,400000,400000,3260,1,2,0.008149924395865815,0.00815,7.560413418407352e-08,6,3
F3,200000,200000,6567,1,2,0.03283689036003856,0.032835,1.8903600385589137e-06,6,6
F4,400000,400000,1200,1,2,0.0029998963194614037,0.003,1.0368053859639154e-07,2,3
F5,400000,400000,3642,1,2,0.009103756246897854,0.009105,1.2437531021463472e-06,2,3
F6,400000,400000,3414,1,2,0.008534893459561377,0.008535,1.065404386223906e-07,7,3
F7,400000,400000,5811,1,2,0.014527881307854984,0.0145275,3.8130785498351194e-07,3,3
F8,400000,400000,3664,1,2,0.009159802146409213,0.00916,1.978535907869866e-07,3,3
F9,400000,400000,9443,1,2,0.023606643820847983,0.0236075,8.561791520166062e-07,2,3
F10,200000,200000,7507,1,2,0.03753442915817162,0.037535,5.708418283761896e-07,7,6
F11,400000,400000,6010,1,2,0.015026153333796088,0.015025,1.1533337960882573e-06,6,3
F12,400000,400000,2513,1,2,0.006281428847893289,0.0062825,1.0711521067109653e-06,2,3
F13,400000,400000,600,1,2,0.00023143620562593448,0.0015,0.0012685637943740656,6,3
F14,400000,400000,5076,1,2,0.012689534233933375,0.01269,4.657660666249064e-07,2,3
F15,200000,200000,6293,1,2,0.03146647340992359,0.031465,1.4734099235899634e-06,4,6
F16,400000,400000,600,1,2,0.0002787606799060649,0.0015,0.0012212393200939351,3,3
F17,100000,100000,1946,1,2,0.019458846008023056,0.01946,1.1539919769452955e-06,7,12
F18,400000,400000,1911,1,2,0.0047768813955760825,0.0047775,6.186044239171393e-07,5,3
F19,400000,400000,720,1,2,0.0017997758681920217,0.0018,2.24131807978218e-07,7,3
F20,400000,400000,4824,1,2,0.012059614591667156,0.01206,3.8540833284354814e-07,5,3
F21,200000,200000,6311,1,2,0.0315545924104107,0.031555,4.0758958930187106e-07,5,6
F22,400000,400000,10147,1,2,0.02536646429185524,0.0253675,1.0357081447615046e-06,6,3
F23,100000,100000,648,1,2,0.0064788229499784245,0.00648,1.1770500215751989e-06,3,12
F24,400000,400000,11951,1,2,0.02987715036214378,0.0298775,3.496378562228841e-07,6,3
F25,100000,100000,3446,1,2,0.03446006618116604,0.03446,6.618116604045765e-08,5,12
F26,400000,400000,11161,1,2,0.027901416797417034,0.0279025,1.083202582966708e-06,4,3
F27,200000,200000,657,1,2,0.0032858002925220675,0.003285,8.002925220673522e-07,3,6
F28,400000,400000,1151,1,2,0.0028765314960156885,0.0028775,9.68503984311378e-07,1,3
F29,100000,100000,4013,1,2,0.0401304658157407,0.04013,4.6581574070225784e-07,7,12
F30,100000,100000,668,1,2,0.006679251273937925,0.00668,7.48726062075114e-07,5,12
F31,200000,200000,5230,1,2,0.026151169535682584,0.02615,1.1695356825838776e-06,7,6
F32,400000,400000,1395,1,2,0.0034863648847285877,0.0034875,1.1351152714124055e-06,7,3
F33,400000,400000,2330,1,2,0.005825894130491283,0.005825,8.941304912822579e-07,4,3
F34,400000,400000,6097,1,2,0.015241440919711913,0.0152425,1.0590802880881128e-06,5,3
F35,100000,100000,3110,1,2,0.031099354989859274,0.0311,6.450101407255715e-07,7,12
F36,400000,400000,4471,1,2,0.011177929697584521,0.0111775,4.2969758452110485e-07,6,3
F37,400000,400000,9831,1,2,0.024577240551555857,0.0245775,2.5944844414191315e-07,4,3
F38,400000,400000,1437,1,2,0.0035918072768099385,0.0035925,6.927231900617087e-07,6,3
F39,400000,400000,600,1,2,0.00016677506332965497,0.0015,0.001333224936670345,5,3
F40,400000,400000,5953,1,2,0.014882405166956741,0.0148825,9.483304325846875e-08,4,3
F41,200000,200000,7433,1,2,0.03716726082107155,0.037165,2.2608210715549526e-06,6,6
F42,100000,100000,3904,1,2,0.0390399654371775,0.03904,3.4562822499861756e-08,7,12
F43,400000,400000,11848,1,2,0.029619774271674656,0.02962,2.257283253440101e-07,5,3
F44,100000,100000,3428,1,2,0.03427825847907347,0.03428,1.7415209265306264e-06,7,12
F45,400000,400000,3811,1,2,0.009527812841603922,0.0095275,3.128416039225451e-07,4,3
F46,400000,400000,4022,1,2,0.010055514228559354,0.010055,5.142285593538048e-07,7,3
F47,100000,100000,4092,1,2,0.04091911653082486,0.04092,8.834691751363755e-07,7,12
F48,200000,200000,1337,1,2,0.0066845117493432,0.006685,4.882506567998809e-07,4,6
