Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,100000,100000,2564,1,2,0.02564123928108497,0.02564,1.239281084971372e-06,6,12
F2,200000,200000,7740,1,2,0.03869836694582063,0.0387,1.633054179370208e-06,3,6
F3,400000,400000,1278,1,2,0.0031957973350150715,0.003195,7.973350150715375e-07,5,3
F4,200000,200000,4871,1,2,0.024354885108862634,0.024355,1.1489113736773415e-07,7,6
F5,200000,200000,3810,1,2,0.019050175531056035,0.01905,1.7553105603404506e-07,7,6
F6,200000,200000,3554,1,2,0.017769124937995873,0.01777,8.750620041284018e-07,2,6
F7,400000,400000,2520,1,2,0.00630068599718292,0.0063,6.859971829198397e-07,1,3
F8,100000,100000,2855,1,2,0.028549704965549427,0.02855,2.950344505717184e-07,4,12
F9,400000,400000,600,1,2,0.0008729231109897428,0.0015,0.0006270768890102572,3,3
F10,100000,100000,3748,1,2,0.03747905293120668,0.03748,9.470687933194055e-07,7,12
F11,400000,400000,11696,1,2,0.02924082832237973,0.02924,8.283223797318773e-07,6,3
F12,200000,200000,2763,1,2,0.013813893729528015,0.013815,1.1062704719840694e-06,5,6
F13,100000,100000,1752,1,2,0.01752119794938911,0.01752,1.1979493891103865e-06,4,12
F14,400000,400000,8131,1,2,0.020328664837104715,0.0203275,1.1648371047168204e-06,2,3
F15,100000,100000,1844,1,2,0.018439084192216848,0.01844,9.15807783153505e-07,5,12
F16,400000,400000,1042,1,2,0.0026046142322108112,0.002605,3.857677891888796e-07,7,3
F17,400000,400000,3289,1,2,0.00822168165541659,0.0082225,8.183445834100689e-07,6,3
F18,200000,200000,3952,1,2,0.01975976688811054,0.01976,2.3311188945829286e-07,6,6
F19,400000,400000,922,1,2,0.00230503535000115,0.002305,3.535000114981632e-08,6,3
F20,400000,400000,5780,1,2,0.014450459602480537,0.01445,4.5960248053721064e-07,3,3
F21,200000,200000,3143,1,2,0.015714668752303207,0.015715,3.3124769679288013e-07,7,6
F22,400000,400000,6963,1,2,0.017407893307381794,0.0174075,3.933073817949384e-07,1,3
F23,200000,200000,7489,1,2,0.037444428505084615,0.037445,5.714949153842741e-07,2,6
F24,400000,400000,7492,1,2,0.01873026541425865,0.01873,2.654142586509811e-07,3,3
F25,100000,100000,753,1,2,0.007528752482801104,0.00753,1.2475171988959172e-06,7,12
F26,400000,400000,1047,1,2,0.002617283630990175,0.0026175,2.1636900982523188e-07,1,3
F27,400000,400000,600,1,2,0.0004314624235428055,0.0015,0.0010685375764571945,2,3
F28,400000,400000,1985,1,2,0.004963478610902572,0.0049625,9.786109025720219e-07,4,3
F29,200000,200000,8023,1,2,0.04011701277343532,0.040115,2.0127734353253546e-06,3,6
F30,200000,200000,6217,1,2,0.031084684547697528,0.031085,3.1545230247398415e-07,7,6
F31,400000,400000,4317,1,2,0.010791631243506739,0.0107925,8.687564932614855e-07,4,3
F32,400000,400000,1116,1,2,0.0027905227832594193,0.00279,5.227832594193252e-07,5,3
F33,100000,100000,1026,1,2,0.01025881638831072,0.01026,1.1836116892791765e-06,1,12
F34,400000,400000,8861,1,2,0.02215315061600684,0.0221525,6.506160068406319e-07,4,3
F35,200000,200000,7659,1,2,0.038294420914879335,0.038295,5.790851206680103e-07,6,6
F36,200000,200000,2307,1,2,0.011534761858108034,0.011535,2.3814189196655344e-07,2,6
F37,400000,400000,1653,1,2,0.0041313903953781594,0.0041325,1.1096046218404473e-06,3,3
F38,400000,400000,9313,1,2,0.023282089814019497,0.0232825,4.1018598050460153e-07,3,3
F39,400000,400000,6073,1,2,0.01518137584771323,0.0151825,1.1241522867699166e-06,6,3
F40,400000,400000,1447,1,2,0.003616946967798712,0.0036175,5.530322012880021e-07,2,3
F41,400000,400000,600,1,2,0.0002618391514290219,0.0015,0.0012381608485709781,5,3
F42,400000,400000,1072,1,2,0.0026793689503825935,0.00268,6.310496174066066e-07,4,3
F43,200000,200000,7772,1,2,0.038861239134242734,0.03886,1.2391342427350849e-06,7,6
F44,400000,400000,10637,1,2,0.026592326198763172,0.0265925,1.7380123682950166e-07,2,3
F45,400000,400000,1253,1,2,0.003133283937165235,0.0031325,7.839371652350324e-07,2,3
F46,400000,400000,1131,1,2,0.0028281240147227937,0.0028275,6.240147227935811e-07,3,3
F47,200000,200000,7223,1,2,0.036114270857861314,0.036115,7.291421386876329e-07,3,6
F48,200000,200000,8391,1,2,0.04195465027657108,0.041955,3.4972342891764763e-07,7,6
