Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,400000,400000,600,1,2,0.0012188017532130946,0.0015,0.00028119824678690545,2,3
F2,200000,200000,6231,1,2,0.03115359060277101,0.031155,1.4093972289901113e-06,6,6
F3,200000,200000,6273,1,2,0.031363497739500756,0.031365,1.5022604992406818e-06,6,6
F4,400000,400000,2970,1,2,0.0074239738420111,0.007425,1.0261579889000658e-06,3,3
F5,100000,100000,7064,1,2,0.07064458284013875,0.07064,4.582840138753208e-06,2,12
F6,200000,200000,1814,1,2,0.009069165562109904,0.00907,8.344378900956156e-07,6,6
F7,400000,400000,969,1,2,0.0024218287409839556,0.0024225,6.71259016044555e-07,5,3
F8,400000,400000,749,1,2,0.0018734982805542755,0.0018725,9.982805542754422e-07,6,3
F9,200000,200000,5796,1,2,0.028979371198767034,0.02898,6.288012329644377e-07,6,6
F10,400000,400000,5381,1,2,0.01345245344404189,0.0134525,4.655595810948432e-08,2,3
F11,400000,400000,1163,1,2,0.0029085618081364784,0.0029075,1.0618081364784267e-06,3,3
F12,200000,200000,1887,1,2,0.009435460034313503,0.009435,4.600343135024304e-07,3,6
F13,400000,400000,5494,1,2,0.013735458968116121,0.013735,4.5896811612031185e-07,1,3
F14,200000,200000,6064,1,2,0.03031853374113236,0.03032,1.4662588676411792e-06,2,6
F15,400000,400000,1456,1,2,0.0036404497245807743,0.00364,4.4972458077430916e-07,7,3
F16,400000,400000,9685,1,2,0.02421209696398008,0.0242125,4.0303601992267013e-07,2,3
F17,400000,400000,2758,1,2,0.006895306720304251,0.006895,3.0672030425053787e-07,4,3
F18,400000,400000,5387,1,2,0.013468544255698212,0.0134675,1.0442556982112605e-06,6,3
F19,100000,100000,3223,1,2,0.0322297749089529,0.03223,2.2509104709994565e-07,2,12
F20,200000,200000,6243,1,2,0.031212804710531006,0.031215,2.1952894689938884e-06,2,6
F21,100000,100000,3380,1,2,0.03380172970903472,0.0338,1.7297090347256905e-06,6,12
F22,400000,400000,1711,1,2,0.004277812345478804,0.0042775,3.123454788041269e-07,6,3
F23,400000,400000,8614,1,2,0.021533876603676838,0.021535,1.123396323160497e-06,5,3
F24,100000,100000,4170,1,2,0.041701568392362054,0.0417,1.5683923620529727e-06,2,12
F25,100000,100000,2591,1,2,0.025909533790651806,0.02591,4.6620934819260884e-07,2,12
F26,200000,200000,4505,1,2,0.022525176569723915,0.022525,1.7656972391491554e-07,6,6
F27,200000,200000,4943,1,2,0.02471375760638278,0.024715,1.2423936172206718e-06,6,6
F28,200000,200000,9755,1,2,0.048772849718828726,0.048775,2.1502811712731384e-06,2,6
F29,400000,400000,1770,1,2,0.004425717157060888,0.004425,7.171570608876382e-07,5,3
F30,100000,100000,1397,1,2,0.013969178821247347,0.01397,8.211787526531122e-07,4,12
F31,400000,400000,8923,1,2,0.022308562725079417,0.0223075,1.062725079416238e-06,2,3
F32,400000,400000,9159,1,2,0.022898268055334625,0.0228975,7.680553346239849e-07,5,3
F33,400000,400000,5080,1,2,0.01270063509467137,0.0127,6.350946713702676e-07,5,3
F34,400000,400000,3221,1,2,0.008052003365230237,0.0080525,4.966347697636653e-07,5,3
F35,400000,400000,1247,1,2,0.003116456974466497,0.0031175,1.0430255335028803e-06,1,3
F36,100000,100000,1104,1,2,0.011041189039533439,0.01104,1.1890395334394205e-06,7,12
F37,200000,200000,1132,1,2,0.005659481534009664,0.00566,5.184659903362948e-07,7,6
F38,200000,200000,2209,1,2,0.011045485747176093,0.011045,4.857471760932874e-07,4,6
F39,400000,400000,7874,1,2,0.01968476905868466,0.019685,2.3094131534201479e-07,6,3
F40,400000,400000,7931,1,2,0.019827392584403677,0.0198275,1.0741559632390651e-07,2,3
F41,100000,100000,811,1,2,0.008111027217408015,0.00811,1.027217408015868e-06,2,12
F42,400000,400000,2245,1,2,0.005612675381777385,0.0056125,1.7538177738470745e-07,1,3
F43,400000,400000,2061,1,2,0.005153052645718331,0.0051525,5.52645718331253e-07,2,3
F44,400000,400000,1114,1,2,0.002786014251302052,0.002785,1.014251302051787e-06,4,3
F45,400000,400000,6009,1,2,0.015022445807632089,0.0150225,5.4192367910863015e-08,3,3
F46,400000,400000,9198,1,2,0.02299410857502307,0.022995,8.914249769315097e-07,6,3
F47,400000,400000,4635,1,2,0.011586652059544192,0.0115875,8.479404558087156e-07,1,3
F48,400000,400000,6480,1,2,0.016198767252559525,0.0162,1.2327474404744132e-06,7,3
