Flow,Packet,Class,Arrival,Deadline,Execution Time,Gate Open,Gate Close,Response Time,Status,Scheduled,Deadline Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F1,P1_1,1,0,400000,1063,145595,146658,146658,Scheduled - Deadline Met,Yes,Yes,6.632989406585693,0.11054982344309489,2,55.0,Proven Optimal (Gap = 0%)
F1,P1_2,1,400000,800000,1063,493451,494514,94514,Scheduled - Deadline Met,Yes,Yes,6.632989406585693,0.11054982344309489,2,55.0,Proven Optimal (Gap = 0%)
F1,P1_3,8,800000,1200000,1063,1091636,1092699,292699,Scheduled - Deadline Met,Yes,Yes,6.632989406585693,0.11054982344309489,2,55.0,Proven Optimal (Gap = 0%)
F10,P10_1,2,0,400000,5719,171081,176800,176800,Scheduled - Deadline Met,Yes,Yes,6.632989406585693,0.11054982344309489,2,55.0,Proven Optimal (Gap = 0%)
F10,P10_2,2,400000,800000,5719,419156,424875,24875,Scheduled - Deadline Met,Yes,Yes,6.632989406585693,0.11054982344309489,2,55.0,Proven Optimal (Gap = 0%)
F10,P10_3,8,800000,1200000,5719,1046611,1052330,252330,Scheduled - Deadline Met,Yes,Yes,6.632989406585693,0.11054982344309489,2,55.0,Proven Optimal (Gap = 0%)
F11,P11_1,2,0,200000,11229,38845,50074,50074,Scheduled - Deadline Met,Yes,Yes,6.632989406585693,0.11054982344309489,2,55.0,Proven Optimal (Gap = 0%)
F11,P11_2,2,200000,400000,11229,231508,242737,42737,Scheduled - Deadline Met,Yes,Yes,6.632989406585693,0.11054982344309489,2,55.0,Proven Optimal (Gap = 0%)
F11,P11_3,8,400000,600000,11229,494610,505839,105839,Scheduled - Deadline Met,Yes,Yes,6.632989406585693,0.11054982344309489,2,55.0,Proven Optimal (Gap = 0%)
F11,P11_4,2,600000,800000,11229,625517,636746,36746,Scheduled - Deadline Met,Yes,Yes,6.632989406585693,0.11054982344309489,2,55.0,Proven Optimal (Gap = 0%)
F11,P11_5,2,800000,1000000,11229,840828,852057,52057,Scheduled - Deadline Met,Yes,Yes,6.632989406585693,0.11054982344309489,2,55.0,Proven Optimal (Gap = 0%)
F11,P11_6,8,1000000,1200000,11229,1094988,1106217,106217,Scheduled - Deadline Met,Yes,Yes,6.632989406585693,0.11054982344309489,2,55.0,Proven Optimal (Gap = 0%)
F12,P12_1,3,0,400000,1571,67913,69484,69484,Scheduled - Deadline Met,Yes,Yes,6.632989406585693,0.11054982344309489,2,55.0,Proven Optimal (Gap = 0%)
F12,P12_2,3,400000,800000,1571,424971,426542,26542,Scheduled - Deadline Met,Yes,Yes,6.632989406585693,0.11054982344309489,2,55.0,Proven Optimal (Gap = 0%)
F12,P12_3,8,800000,1200000,1571,1089969,1091540,291540,Scheduled - Deadline Met,Yes,Yes,6.632989406585693,0.11054982344309489,2,55.0,Proven Optimal (Gap = 0%)
F13,P13_1,7,0,400000,5544,155689,161233,161233,Scheduled - Deadline Met,Yes,Yes,6.632989406585693,0.11054982344309489,2,55.0,Proven Optimal (Gap = 0%)
F13,P13_2,7,400000,800000,5544,456620,462164,62164,Scheduled - Deadline Met,Yes,Yes,6.632989406585693,0.11054982344309489,2,55.0,Proven Optimal (Gap = 0%)
F13,P13_3,8,800000,1200000,5544,1058123,1063667,263667,Scheduled - Deadline Met,Yes,Yes,6.632989406585693,0.11054982344309489,2,55.0,Proven Optimal (Gap = 0%)
F14,P14_1,5,0,200000,1645,128251,129896,129896,Scheduled - Deadline Met,Yes,Yes,6.632989406585693,0.11054982344309489,2,55.0,Proven Optimal (Gap = 0%)
F14,P14_2,5,200000,400000,1645,259252,260897,60897,Scheduled - Deadline Met,Yes,Yes,6.632989406585693,0.11054982344309489,2,55.0,Proven Optimal (Gap = 0%)
F14,P14_3,8,400000,600000,1645,558789,560434,160434,Scheduled - Deadline Met,Yes,Yes,6.632989406585693,0.11054982344309489,2,55.0,Proven Optimal (Gap = 0%)
F14,P14_4,5,600000,800000,1645,686343,687988,87988,Scheduled - Deadline Met,Yes,Yes,6.632989406585693,0.11054982344309489,2,55.0,Proven Optimal (Gap = 0%)
F14,P14_5,5,800000,1000000,1645,834918,836563,36563,Scheduled - Deadline Met,Yes,Yes,6.632989406585693,0.11054982344309489,2,55.0,Proven Optimal (Gap = 0%)
F14,P14_6,8,1000000,1200000,1645,1159167,1160812,160812,Scheduled - Deadline Met,Yes,Yes,6.632989406585693,0.11054982344309489,2,55.0,Proven Optimal (Gap = 0%)
F15,P15_1,4,0,400000,2826,114434,117260,117260,Scheduled - Deadline Met,Yes,Yes,6.632989406585693,0.11054982344309489,2,55.0,Proven Optimal (Gap = 0%)
F15,P15_2,4,400000,800000,2826,453698,456524,56524,Scheduled - Deadline Met,Yes,Yes,6.632989406585693,0.11054982344309489,2,55.0,Proven Optimal (Gap = 0%)
F15,P15_3,8,800000,1200000,2826,1087047,1089873,289873,Scheduled - Deadline Met,Yes,Yes,6.632989406585693,0.11054982344309489,2,55.0,Proven Optimal (Gap = 0%)
F16,P16_1,7,0,400000,8839,146754,155593,155593,Scheduled - Deadline Met,Yes,Yes,6.632989406585693,0.11054982344309489,2,55.0,Proven Optimal (Gap = 0%)
F16,P16_2,7,400000,800000,8839,427334,436173,36173,Scheduled - Deadline Met,Yes,Yes,6.632989406585693,0.11054982344309489,2,55.0,Proven Optimal (Gap = 0%)
F16,P16_3,8,800000,1200000,8839,1025517,1034356,234356,Scheduled - Deadline Met,Yes,Yes,6.632989406585693,0.11054982344309489,2,55.0,Proven Optimal (Gap = 0%)
F17,P17_1,4,0,400000,5833,70276,76109,76109,Scheduled - Deadline Met,Yes,Yes,6.632989406585693,0.11054982344309489,2,55.0,Proven Optimal (Gap = 0%)
F17,P17_2,4,400000,800000,5833,442499,448332,48332,Scheduled - Deadline Met,Yes,Yes,6.632989406585693,0.11054982344309489,2,55.0,Proven Optimal (Gap = 0%)
F17,P17_3,8,800000,1200000,5833,1040682,1046515,246515,Scheduled - Deadline Met,Yes,Yes,6.632989406585693,0.11054982344309489,2,55.0,Proven Optimal (Gap = 0%)
F18,P18_1,1,0,200000,4073,122979,127052,127052,Scheduled - Deadline Met,Yes,Yes,6.632989406585693,0.11054982344309489,2,55.0,Proven Optimal (Gap = 0%)
F18,P18_2,1,200000,400000,4073,216540,220613,20613,Scheduled - Deadline Met,Yes,Yes,6.632989406585693,0.11054982344309489,2,55.0,Proven Optimal (Gap = 0%)
